Segment,Latitude,Longitude,Altitude (m),Time (UTC ISO),Time (UTC),Time (Local),UNIX Epoch Time
1,53.34563743,-6.256913704,4.770370483,2022-10-17T17:29:09.143Z,2022-10-17 17:29:09,2022-10-17 18:29:09,1666027749
1,53.34563795,-6.256948149,4.871355534,2022-10-17T17:29:10.143Z,2022-10-17 17:29:10,2022-10-17 18:29:10,1666027750
1,53.34562766,-6.256978567,4.977718353,2022-10-17T17:29:11.143Z,2022-10-17 17:29:11,2022-10-17 18:29:11,1666027751
1,53.34561406,-6.257008876,5.035963058,2022-10-17T17:29:12.143Z,2022-10-17 17:29:12,2022-10-17 18:29:12,1666027752
1,53.34560051,-6.257015727,5.054981232,2022-10-17T17:29:13.143Z,2022-10-17 17:29:13,2022-10-17 18:29:13,1666027753
1,53.34557882,-6.257013966,5.048643589,2022-10-17T17:29:14.143Z,2022-10-17 17:29:14,2022-10-17 18:29:14,1666027754
1,53.34554105,-6.257014959,5.016479015,2022-10-17T17:29:15.143Z,2022-10-17 17:29:15,2022-10-17 18:29:15,1666027755
1,53.34549942,-6.257023766,4.965265751,2022-10-17T17:29:16.143Z,2022-10-17 17:29:16,2022-10-17 18:29:16,1666027756
1,53.34545128,-6.257021472,4.930169106,2022-10-17T17:29:17.143Z,2022-10-17 17:29:17,2022-10-17 18:29:17,1666027757
1,53.34540773,-6.257006769,4.907938004,2022-10-17T17:29:18.143Z,2022-10-17 17:29:18,2022-10-17 18:29:18,1666027758
1,53.34536239,-6.257017192,4.894021511,2022-10-17T17:29:19.143Z,2022-10-17 17:29:19,2022-10-17 18:29:19,1666027759
1,53.34532237,-6.257033831,4.885327339,2022-10-17T17:29:20.143Z,2022-10-17 17:29:20,2022-10-17 18:29:20,1666027760
1,53.34528753,-6.2570095,4.87989521,2022-10-17T17:29:21.143Z,2022-10-17 17:29:21,2022-10-17 18:29:21,1666027761
1,53.34524019,-6.257024893,4.876505852,2022-10-17T17:29:22.143Z,2022-10-17 17:29:22,2022-10-17 18:29:22,1666027762
1,53.34519795,-6.257069791,4.887630463,2022-10-17T17:29:23.143Z,2022-10-17 17:29:23,2022-10-17 18:29:23,1666027763
1,53.34516966,-6.257150139,4.92648077,2022-10-17T17:29:24.143Z,2022-10-17 17:29:24,2022-10-17 18:29:24,1666027764
1,53.345138,-6.257210918,5.00750351,2022-10-17T17:29:25.143Z,2022-10-17 17:29:25,2022-10-17 18:29:25,1666027765
1,53.34510339,-6.257267605,5.129499912,2022-10-17T17:29:26.143Z,2022-10-17 17:29:26,2022-10-17 18:29:26,1666027766
1,53.34505906,-6.257328947,5.261855602,2022-10-17T17:29:27.143Z,2022-10-17 17:29:27,2022-10-17 18:29:27,1666027767
1,53.34502536,-6.257385102,5.404057026,2022-10-17T17:29:28.143Z,2022-10-17 17:29:28,2022-10-17 18:29:28,1666027768
1,53.34499574,-6.257451358,5.539820194,2022-10-17T17:29:29.143Z,2022-10-17 17:29:29,2022-10-17 18:29:29,1666027769
1,53.34497862,-6.257548514,5.659249783,2022-10-17T17:29:30.143Z,2022-10-17 17:29:30,2022-10-17 18:29:30,1666027770
1,53.34496482,-6.257609061,5.738212585,2022-10-17T17:29:31.143Z,2022-10-17 17:29:31,2022-10-17 18:29:31,1666027771
1,53.34494292,-6.257679965,5.787966728,2022-10-17T17:29:32.143Z,2022-10-17 17:29:32,2022-10-17 18:29:32,1666027772
1,53.34492633,-6.257720437,5.819086552,2022-10-17T17:29:33.143Z,2022-10-17 17:29:33,2022-10-17 18:29:33,1666027773
1,53.34489368,-6.257766823,5.838523388,2022-10-17T17:29:34.143Z,2022-10-17 17:29:34,2022-10-17 18:29:34,1666027774
1,53.34486529,-6.257843853,5.850663662,2022-10-17T17:29:35.143Z,2022-10-17 17:29:35,2022-10-17 18:29:35,1666027775
1,53.34483749,-6.25790248,5.858246326,2022-10-17T17:29:36.143Z,2022-10-17 17:29:36,2022-10-17 18:29:36,1666027776
1,53.34482689,-6.257956104,5.862983704,2022-10-17T17:29:37.143Z,2022-10-17 17:29:37,2022-10-17 18:29:37,1666027777
1,53.34482897,-6.258015067,5.865942955,2022-10-17T17:29:38.143Z,2022-10-17 17:29:38,2022-10-17 18:29:38,1666027778
1,53.34481872,-6.258084593,5.867790699,2022-10-17T17:29:39.143Z,2022-10-17 17:29:39,2022-10-17 18:29:39,1666027779
1,53.34480668,-6.258149452,5.868943691,2022-10-17T17:29:40.143Z,2022-10-17 17:29:40,2022-10-17 18:29:40,1666027780
1,53.34479711,-6.258197807,5.869663239,2022-10-17T17:29:41.143Z,2022-10-17 17:29:41,2022-10-17 18:29:41,1666027781
1,53.34478725,-6.258241961,5.870112896,2022-10-17T17:29:42.143Z,2022-10-17 17:29:42,2022-10-17 18:29:42,1666027782
1,53.34477189,-6.258298868,5.870394707,2022-10-17T17:29:43.143Z,2022-10-17 17:29:43,2022-10-17 18:29:43,1666027783
1,53.34476057,-6.258360387,5.87057066,2022-10-17T17:29:44.143Z,2022-10-17 17:29:44,2022-10-17 18:29:44,1666027784
1,53.34475362,-6.258410323,5.870680809,2022-10-17T17:29:45.143Z,2022-10-17 17:29:45,2022-10-17 18:29:45,1666027785
1,53.34473895,-6.258448265,5.870747089,2022-10-17T17:29:46.143Z,2022-10-17 17:29:46,2022-10-17 18:29:46,1666027786
1,53.34473242,-6.258478695,5.870791435,2022-10-17T17:29:47.143Z,2022-10-17 17:29:47,2022-10-17 18:29:47,1666027787
1,53.34471814,-6.258511534,5.870816231,2022-10-17T17:29:48.143Z,2022-10-17 17:29:48,2022-10-17 18:29:48,1666027788
1,53.3447009,-6.258544952,5.874018669,2022-10-17T17:29:49.143Z,2022-10-17 17:29:49,2022-10-17 18:29:49,1666027789
1,53.34469283,-6.258573261,5.892912388,2022-10-17T17:29:50.143Z,2022-10-17 17:29:50,2022-10-17 18:29:50,1666027790
1,53.34468789,-6.258594302,5.917519569,2022-10-17T17:29:51.143Z,2022-10-17 17:29:51,2022-10-17 18:29:51,1666027791
1,53.34468032,-6.2586155,5.94252634,2022-10-17T17:29:52.143Z,2022-10-17 17:29:52,2022-10-17 18:29:52,1666027792
1,53.34467392,-6.258641125,5.975383759,2022-10-17T17:29:53.143Z,2022-10-17 17:29:53,2022-10-17 18:29:53,1666027793
1,53.34466457,-6.258666452,6.031033039,2022-10-17T17:29:54.143Z,2022-10-17 17:29:54,2022-10-17 18:29:54,1666027794
1,53.344653,-6.258692178,6.103868484,2022-10-17T17:29:55.143Z,2022-10-17 17:29:55,2022-10-17 18:29:55,1666027795
1,53.34464998,-6.258707508,6.187925816,2022-10-17T17:29:56.143Z,2022-10-17 17:29:56,2022-10-17 18:29:56,1666027796
1,53.3446434,-6.258705788,6.260680676,2022-10-17T17:29:57.143Z,2022-10-17 17:29:57,2022-10-17 18:29:57,1666027797
1,53.34464231,-6.258712938,6.311877251,2022-10-17T17:29:58.143Z,2022-10-17 17:29:58,2022-10-17 18:29:58,1666027798
1,53.34464243,-6.258722892,6.351490498,2022-10-17T17:29:59.143Z,2022-10-17 17:29:59,2022-10-17 18:29:59,1666027799
1,53.34464208,-6.258726818,0.8447860479,2022-10-17T17:30:00.143Z,2022-10-17 17:30:00,2022-10-17 18:30:00,1666027800
1,53.34464216,-6.258732505,-3.497885227,2022-10-17T17:30:01.143Z,2022-10-17 17:30:01,2022-10-17 18:30:01,1666027801
1,53.34464219,-6.258738098,-6.926963329,2022-10-17T17:30:02.143Z,2022-10-17 17:30:02,2022-10-17 18:30:02,1666027802
1,53.34464322,-6.258756855,-9.638347626,2022-10-17T17:30:03.143Z,2022-10-17 17:30:03,2022-10-17 18:30:03,1666027803
1,53.34464273,-6.258755925,-11.80170822,2022-10-17T17:30:04.143Z,2022-10-17 17:30:04,2022-10-17 18:30:04,1666027804
1,53.3446457,-6.25878145,-13.5339241,2022-10-17T17:30:05.143Z,2022-10-17 17:30:05,2022-10-17 18:30:05,1666027805
1,53.34464903,-6.258821243,-14.92170334,2022-10-17T17:30:06.143Z,2022-10-17 17:30:06,2022-10-17 18:30:06,1666027806
1,53.34465148,-6.258854979,-16.0335331,2022-10-17T17:30:07.143Z,2022-10-17 17:30:07,2022-10-17 18:30:07,1666027807
1,53.34465382,-6.258923584,-20.50111198,2022-10-17T17:30:08.143Z,2022-10-17 17:30:08,2022-10-17 18:30:08,1666027808
1,53.3446073,-6.258939418,4.363477707,2022-10-17T17:30:09.143Z,2022-10-17 17:30:09,2022-10-17 18:30:09,1666027809
1,53.34458077,-6.259021192,6.554702759,2022-10-17T17:30:10.143Z,2022-10-17 17:30:10,2022-10-17 18:30:10,1666027810
1,53.34456052,-6.259079673,6.801057339,2022-10-17T17:30:11.143Z,2022-10-17 17:30:11,2022-10-17 18:30:11,1666027811
1,53.34454624,-6.259148948,6.840620518,2022-10-17T17:30:12.143Z,2022-10-17 17:30:12,2022-10-17 18:30:12,1666027812
1,53.34452856,-6.259174297,6.853451729,2022-10-17T17:30:13.143Z,2022-10-17 17:30:13,2022-10-17 18:30:13,1666027813
1,53.34451674,-6.259195154,6.862998486,2022-10-17T17:30:14.143Z,2022-10-17 17:30:14,2022-10-17 18:30:14,1666027814
1,53.34450733,-6.259228516,6.875296593,2022-10-17T17:30:15.143Z,2022-10-17 17:30:15,2022-10-17 18:30:15,1666027815
1,53.34449734,-6.259267313,6.891612053,2022-10-17T17:30:16.143Z,2022-10-17 17:30:16,2022-10-17 18:30:16,1666027816
1,53.34448514,-6.259289561,6.908940315,2022-10-17T17:30:17.143Z,2022-10-17 17:30:17,2022-10-17 18:30:17,1666027817
1,53.34448322,-6.259304235,6.919057369,2022-10-17T17:30:18.143Z,2022-10-17 17:30:18,2022-10-17 18:30:18,1666027818
1,53.3444786,-6.259308709,6.926760197,2022-10-17T17:30:19.143Z,2022-10-17 17:30:19,2022-10-17 18:30:19,1666027819
1,53.34447822,-6.259305867,6.929597378,2022-10-17T17:30:20.143Z,2022-10-17 17:30:20,2022-10-17 18:30:20,1666027820
1,53.34447694,-6.259308926,6.930516243,2022-10-17T17:30:21.143Z,2022-10-17 17:30:21,2022-10-17 18:30:21,1666027821
1,53.34447472,-6.259320373,6.930663109,2022-10-17T17:30:22.143Z,2022-10-17 17:30:22,2022-10-17 18:30:22,1666027822
1,53.34447621,-6.259326369,6.930845737,2022-10-17T17:30:23.143Z,2022-10-17 17:30:23,2022-10-17 18:30:23,1666027823
1,53.34447582,-6.259332708,6.93280077,2022-10-17T17:30:24.143Z,2022-10-17 17:30:24,2022-10-17 18:30:24,1666027824
1,53.34447759,-6.259344607,6.934808731,2022-10-17T17:30:25.143Z,2022-10-17 17:30:25,2022-10-17 18:30:25,1666027825
1,53.34447991,-6.259358056,6.939157009,2022-10-17T17:30:26.143Z,2022-10-17 17:30:26,2022-10-17 18:30:26,1666027826
1,53.34447931,-6.259364685,6.94607687,2022-10-17T17:30:27.143Z,2022-10-17 17:30:27,2022-10-17 18:30:27,1666027827
1,53.34447864,-6.259375687,6.95132494,2022-10-17T17:30:28.143Z,2022-10-17 17:30:28,2022-10-17 18:30:28,1666027828
1,53.34448033,-6.259378616,6.955760479,2022-10-17T17:30:29.143Z,2022-10-17 17:30:29,2022-10-17 18:30:29,1666027829
1,53.34448037,-6.259380871,6.960659981,2022-10-17T17:30:30.143Z,2022-10-17 17:30:30,2022-10-17 18:30:30,1666027830
1,53.34448762,-6.259382631,6.964325905,2022-10-17T17:30:31.143Z,2022-10-17 17:30:31,2022-10-17 18:30:31,1666027831
1,53.34449879,-6.25939416,6.973807812,2022-10-17T17:30:32.143Z,2022-10-17 17:30:32,2022-10-17 18:30:32,1666027832
1,53.34451156,-6.259412618,6.993762016,2022-10-17T17:30:33.143Z,2022-10-17 17:30:33,2022-10-17 18:30:33,1666027833
1,53.34452165,-6.25942431,7.025763988,2022-10-17T17:30:34.143Z,2022-10-17 17:30:34,2022-10-17 18:30:34,1666027834
1,53.34453691,-6.25943091,7.062534332,2022-10-17T17:30:35.143Z,2022-10-17 17:30:35,2022-10-17 18:30:35,1666027835
1,53.34454823,-6.25943225,7.107066631,2022-10-17T17:30:36.143Z,2022-10-17 17:30:36,2022-10-17 18:30:36,1666027836
1,53.34456681,-6.259440211,7.150744438,2022-10-17T17:30:37.143Z,2022-10-17 17:30:37,2022-10-17 18:30:37,1666027837
1,53.34458719,-6.259448377,7.205484867,2022-10-17T17:30:38.143Z,2022-10-17 17:30:38,2022-10-17 18:30:38,1666027838
1,53.34460688,-6.25945576,7.271805763,2022-10-17T17:30:39.143Z,2022-10-17 17:30:39,2022-10-17 18:30:39,1666027839
1,53.34463043,-6.259423751,7.343775749,2022-10-17T17:30:40.143Z,2022-10-17 17:30:40,2022-10-17 18:30:40,1666027840
1,53.34466033,-6.259386209,7.397853374,2022-10-17T17:30:41.143Z,2022-10-17 17:30:41,2022-10-17 18:30:41,1666027841
1,53.34469609,-6.259340719,7.430713177,2022-10-17T17:30:42.143Z,2022-10-17 17:30:42,2022-10-17 18:30:42,1666027842
1,53.34472633,-6.259293235,7.435400009,2022-10-17T17:30:43.143Z,2022-10-17 17:30:43,2022-10-17 18:30:43,1666027843
1,53.34475591,-6.259256671,7.398899555,2022-10-17T17:30:44.143Z,2022-10-17 17:30:44,2022-10-17 18:30:44,1666027844
1,53.3447878,-6.259223284,7.327680111,2022-10-17T17:30:45.143Z,2022-10-17 17:30:45,2022-10-17 18:30:45,1666027845
1,53.34481842,-6.259188033,7.237745285,2022-10-17T17:30:46.143Z,2022-10-17 17:30:46,2022-10-17 18:30:46,1666027846
1,53.34485453,-6.259160315,7.134149551,2022-10-17T17:30:47.143Z,2022-10-17 17:30:47,2022-10-17 18:30:47,1666027847
1,53.34489688,-6.259133937,7.03503418,2022-10-17T17:30:48.143Z,2022-10-17 17:30:48,2022-10-17 18:30:48,1666027848
1,53.34494591,-6.259102129,6.948334694,2022-10-17T17:30:49.143Z,2022-10-17 17:30:49,2022-10-17 18:30:49,1666027849
1,53.34499067,-6.259087602,6.853525162,2022-10-17T17:30:50.143Z,2022-10-17 17:30:50,2022-10-17 18:30:50,1666027850
1,53.34503625,-6.259074096,6.760513783,2022-10-17T17:30:51.143Z,2022-10-17 17:30:51,2022-10-17 18:30:51,1666027851
1,53.3450793,-6.25907178,6.679386139,2022-10-17T17:30:52.143Z,2022-10-17 17:30:52,2022-10-17 18:30:52,1666027852
1,53.34512264,-6.259092078,6.623592854,2022-10-17T17:30:53.143Z,2022-10-17 17:30:53,2022-10-17 18:30:53,1666027853
1,53.34515751,-6.25910614,6.612928867,2022-10-17T17:30:54.143Z,2022-10-17 17:30:54,2022-10-17 18:30:54,1666027854
1,53.34519225,-6.259113585,6.625791073,2022-10-17T17:30:55.143Z,2022-10-17 17:30:55,2022-10-17 18:30:55,1666027855
1,53.34523261,-6.25909934,6.644834042,2022-10-17T17:30:56.143Z,2022-10-17 17:30:56,2022-10-17 18:30:56,1666027856
1,53.34527661,-6.259090154,6.640500069,2022-10-17T17:30:57.143Z,2022-10-17 17:30:57,2022-10-17 18:30:57,1666027857
1,53.34532766,-6.259066836,6.624994755,2022-10-17T17:30:58.143Z,2022-10-17 17:30:58,2022-10-17 18:30:58,1666027858
1,53.34538148,-6.259043886,6.585668564,2022-10-17T17:30:59.143Z,2022-10-17 17:30:59,2022-10-17 18:30:59,1666027859
1,53.34542675,-6.259028552,6.530223846,2022-10-17T17:31:00.143Z,2022-10-17 17:31:00,2022-10-17 18:31:00,1666027860
1,53.34547231,-6.259018247,6.473853588,2022-10-17T17:31:01.143Z,2022-10-17 17:31:01,2022-10-17 18:31:01,1666027861
1,53.34551869,-6.259020697,6.423938274,2022-10-17T17:31:02.143Z,2022-10-17 17:31:02,2022-10-17 18:31:02,1666027862
1,53.34556895,-6.259017024,6.394272327,2022-10-17T17:31:03.143Z,2022-10-17 17:31:03,2022-10-17 18:31:03,1666027863
1,53.34561163,-6.25903267,6.363908291,2022-10-17T17:31:04.143Z,2022-10-17 17:31:04,2022-10-17 18:31:04,1666027864
1,53.34566803,-6.259045199,6.335002899,2022-10-17T17:31:05.143Z,2022-10-17 17:31:05,2022-10-17 18:31:05,1666027865
1,53.34572379,-6.259046195,6.289515972,2022-10-17T17:31:06.143Z,2022-10-17 17:31:06,2022-10-17 18:31:06,1666027866
1,53.3457741,-6.259042386,6.220673561,2022-10-17T17:31:07.143Z,2022-10-17 17:31:07,2022-10-17 18:31:07,1666027867
1,53.34581989,-6.259035958,6.137990475,2022-10-17T17:31:08.143Z,2022-10-17 17:31:08,2022-10-17 18:31:08,1666027868
1,53.34587097,-6.25902827,6.051221371,2022-10-17T17:31:09.143Z,2022-10-17 17:31:09,2022-10-17 18:31:09,1666027869
1,53.34592296,-6.259028054,5.98485899,2022-10-17T17:31:10.143Z,2022-10-17 17:31:10,2022-10-17 18:31:10,1666027870
1,53.34598833,-6.259031401,5.942194939,2022-10-17T17:31:11.143Z,2022-10-17 17:31:11,2022-10-17 18:31:11,1666027871
1,53.34605643,-6.259021143,5.915426731,2022-10-17T17:31:12.143Z,2022-10-17 17:31:12,2022-10-17 18:31:12,1666027872
1,53.34611355,-6.259020303,5.898697853,2022-10-17T17:31:13.143Z,2022-10-17 17:31:13,2022-10-17 18:31:13,1666027873
1,53.34616708,-6.25902186,5.889808178,2022-10-17T17:31:14.143Z,2022-10-17 17:31:14,2022-10-17 18:31:14,1666027874
1,53.34622536,-6.259024654,5.918342113,2022-10-17T17:31:15.143Z,2022-10-17 17:31:15,2022-10-17 18:31:15,1666027875
1,53.34628767,-6.259021512,5.97513485,2022-10-17T17:31:16.143Z,2022-10-17 17:31:16,2022-10-17 18:31:16,1666027876
1,53.34635174,-6.259021257,6.055675983,2022-10-17T17:31:17.143Z,2022-10-17 17:31:17,2022-10-17 18:31:17,1666027877
1,53.34640572,-6.259018769,6.151486397,2022-10-17T17:31:18.143Z,2022-10-17 17:31:18,2022-10-17 18:31:18,1666027878
1,53.34645921,-6.259015408,6.242555141,2022-10-17T17:31:19.143Z,2022-10-17 17:31:19,2022-10-17 18:31:19,1666027879
1,53.34651256,-6.259015359,6.306645393,2022-10-17T17:31:20.143Z,2022-10-17 17:31:20,2022-10-17 18:31:20,1666027880
1,53.34656147,-6.259015542,6.347455502,2022-10-17T17:31:21.143Z,2022-10-17 17:31:21,2022-10-17 18:31:21,1666027881
1,53.34660604,-6.259023688,6.372798443,2022-10-17T17:31:22.143Z,2022-10-17 17:31:22,2022-10-17 18:31:22,1666027882
1,53.34665089,-6.259038885,6.378700733,2022-10-17T17:31:23.143Z,2022-10-17 17:31:23,2022-10-17 18:31:23,1666027883
1,53.3466847,-6.259063023,6.362910748,2022-10-17T17:31:24.143Z,2022-10-17 17:31:24,2022-10-17 18:31:24,1666027884
1,53.34671345,-6.259110835,6.277870178,2022-10-17T17:31:25.143Z,2022-10-17 17:31:25,2022-10-17 18:31:25,1666027885
1,53.3467313,-6.2591327,6.089131832,2022-10-17T17:31:26.143Z,2022-10-17 17:31:26,2022-10-17 18:31:26,1666027886
1,53.34674668,-6.259184817,5.887672424,2022-10-17T17:31:27.143Z,2022-10-17 17:31:27,2022-10-17 18:31:27,1666027887
1,53.34676204,-6.259235246,5.65901947,2022-10-17T17:31:28.143Z,2022-10-17 17:31:28,2022-10-17 18:31:28,1666027888
1,53.34677406,-6.259274183,5.429514885,2022-10-17T17:31:29.143Z,2022-10-17 17:31:29,2022-10-17 18:31:29,1666027889
1,53.3467747,-6.259317973,5.222821712,2022-10-17T17:31:30.143Z,2022-10-17 17:31:30,2022-10-17 18:31:30,1666027890
1,53.34677654,-6.259365044,5.053586483,2022-10-17T17:31:31.143Z,2022-10-17 17:31:31,2022-10-17 18:31:31,1666027891
1,53.34677295,-6.259419563,4.906007767,2022-10-17T17:31:32.143Z,2022-10-17 17:31:32,2022-10-17 18:31:32,1666027892
1,53.34677807,-6.25948798,4.774314404,2022-10-17T17:31:33.143Z,2022-10-17 17:31:33,2022-10-17 18:31:33,1666027893
1,53.3467687,-6.259545851,4.641963959,2022-10-17T17:31:34.143Z,2022-10-17 17:31:34,2022-10-17 18:31:34,1666027894
1,53.34674781,-6.259598426,4.54160738,2022-10-17T17:31:35.143Z,2022-10-17 17:31:35,2022-10-17 18:31:35,1666027895
1,53.34672481,-6.259663856,4.493170738,2022-10-17T17:31:36.143Z,2022-10-17 17:31:36,2022-10-17 18:31:36,1666027896
1,53.34670266,-6.259735512,4.49118042,2022-10-17T17:31:37.143Z,2022-10-17 17:31:37,2022-10-17 18:31:37,1666027897
1,53.34667669,-6.259810261,4.531781673,2022-10-17T17:31:38.143Z,2022-10-17 17:31:38,2022-10-17 18:31:38,1666027898
1,53.34665698,-6.259880332,4.624508381,2022-10-17T17:31:39.143Z,2022-10-17 17:31:39,2022-10-17 18:31:39,1666027899
1,53.34664004,-6.259948877,4.725327969,2022-10-17T17:31:40.143Z,2022-10-17 17:31:40,2022-10-17 18:31:40,1666027900
1,53.34661441,-6.260029235,4.813196659,2022-10-17T17:31:41.143Z,2022-10-17 17:31:41,2022-10-17 18:31:41,1666027901
1,53.34658189,-6.260098141,4.872857094,2022-10-17T17:31:42.143Z,2022-10-17 17:31:42,2022-10-17 18:31:42,1666027902
1,53.34655787,-6.260174313,4.896089077,2022-10-17T17:31:43.143Z,2022-10-17 17:31:43,2022-10-17 18:31:43,1666027903
1,53.34652897,-6.260248749,4.892376423,2022-10-17T17:31:44.143Z,2022-10-17 17:31:44,2022-10-17 18:31:44,1666027904
1,53.34650875,-6.260328072,4.89978838,2022-10-17T17:31:45.143Z,2022-10-17 17:31:45,2022-10-17 18:31:45,1666027905
1,53.34647732,-6.260410704,4.936777592,2022-10-17T17:31:46.143Z,2022-10-17 17:31:46,2022-10-17 18:31:46,1666027906
1,53.34645558,-6.260486965,5.03957653,2022-10-17T17:31:47.143Z,2022-10-17 17:31:47,2022-10-17 18:31:47,1666027907
1,53.34643344,-6.26057044,5.164646626,2022-10-17T17:31:48.143Z,2022-10-17 17:31:48,2022-10-17 18:31:48,1666027908
1,53.34641829,-6.260650938,5.299795151,2022-10-17T17:31:49.143Z,2022-10-17 17:31:49,2022-10-17 18:31:49,1666027909
1,53.34640974,-6.260738302,5.417398453,2022-10-17T17:31:50.143Z,2022-10-17 17:31:50,2022-10-17 18:31:50,1666027910
1,53.34639043,-6.260819289,5.510540009,2022-10-17T17:31:51.143Z,2022-10-17 17:31:51,2022-10-17 18:31:51,1666027911
1,53.34637433,-6.260897657,5.632574081,2022-10-17T17:31:52.143Z,2022-10-17 17:31:52,2022-10-17 18:31:52,1666027912
1,53.34635681,-6.260972028,5.664271355,2022-10-17T17:31:53.143Z,2022-10-17 17:31:53,2022-10-17 18:31:53,1666027913
1,53.3463389,-6.26105127,5.62585783,2022-10-17T17:31:54.143Z,2022-10-17 17:31:54,2022-10-17 18:31:54,1666027914
1,53.34632349,-6.261129607,5.549664497,2022-10-17T17:31:55.143Z,2022-10-17 17:31:55,2022-10-17 18:31:55,1666027915
1,53.34630769,-6.261210971,5.474644184,2022-10-17T17:31:56.143Z,2022-10-17 17:31:56,2022-10-17 18:31:56,1666027916
1,53.34628814,-6.261289809,5.463475704,2022-10-17T17:31:57.143Z,2022-10-17 17:31:57,2022-10-17 18:31:57,1666027917
1,53.34626398,-6.261366717,5.507642746,2022-10-17T17:31:58.143Z,2022-10-17 17:31:58,2022-10-17 18:31:58,1666027918
1,53.34623974,-6.261441334,5.599126339,2022-10-17T17:31:59.143Z,2022-10-17 17:31:59,2022-10-17 18:31:59,1666027919
1,53.34622529,-6.261516657,5.692082882,2022-10-17T17:32:00.143Z,2022-10-17 17:32:00,2022-10-17 18:32:00,1666027920
1,53.34621138,-6.261588174,5.754542351,2022-10-17T17:32:01.143Z,2022-10-17 17:32:01,2022-10-17 18:32:01,1666027921
1,53.34619913,-6.261658135,5.804208279,2022-10-17T17:32:02.143Z,2022-10-17 17:32:02,2022-10-17 18:32:02,1666027922
1,53.34618433,-6.261736183,5.849796772,2022-10-17T17:32:03.143Z,2022-10-17 17:32:03,2022-10-17 18:32:03,1666027923
1,53.34617064,-6.26181909,5.845899582,2022-10-17T17:32:04.143Z,2022-10-17 17:32:04,2022-10-17 18:32:04,1666027924
1,53.34615485,-6.261904354,5.789342403,2022-10-17T17:32:05.143Z,2022-10-17 17:32:05,2022-10-17 18:32:05,1666027925
