Segment,Latitude,Longitude,Altitude (m),Time (UTC ISO),Time (UTC),Time (Local),UNIX Epoch Time
1,53.34534463,-6.25660416,4.624365807,2022-10-15T06:12:56.000Z,2022-10-15 06:12:56,2022-10-15 07:12:56,1665814376
1,53.34533451,-6.256606698,4.645611286,2022-10-15T06:12:57.000Z,2022-10-15 06:12:57,2022-10-15 07:12:57,1665814377
1,53.34533237,-6.256611359,4.669131756,2022-10-15T06:12:58.000Z,2022-10-15 06:12:58,2022-10-15 07:12:58,1665814378
1,53.34533693,-6.256626455,4.685635567,2022-10-15T06:12:59.000Z,2022-10-15 06:12:59,2022-10-15 07:12:59,1665814379
1,53.3453358,-6.256620993,4.687718868,2022-10-15T06:13:00.000Z,2022-10-15 06:13:00,2022-10-15 07:13:00,1665814380
1,53.34533183,-6.256623254,4.690755844,2022-10-15T06:13:01.000Z,2022-10-15 06:13:01,2022-10-15 07:13:01,1665814381
1,53.34531044,-6.256564102,4.696322918,2022-10-15T06:13:02.000Z,2022-10-15 06:13:02,2022-10-15 07:13:02,1665814382
1,53.34530721,-6.25651924,4.730590343,2022-10-15T06:13:03.000Z,2022-10-15 06:13:03,2022-10-15 07:13:03,1665814383
1,53.34531404,-6.256466463,4.763326645,2022-10-15T06:13:04.000Z,2022-10-15 06:13:04,2022-10-15 07:13:04,1665814384
1,53.34532905,-6.256461257,4.789390087,2022-10-15T06:13:05.000Z,2022-10-15 06:13:05,2022-10-15 07:13:05,1665814385
1,53.34534881,-6.256475165,4.8022995,2022-10-15T06:13:06.000Z,2022-10-15 06:13:06,2022-10-15 07:13:06,1665814386
1,53.34535723,-6.256477076,4.799436092,2022-10-15T06:13:07.000Z,2022-10-15 06:13:07,2022-10-15 07:13:07,1665814387
1,53.34536678,-6.256481939,4.792709351,2022-10-15T06:13:08.000Z,2022-10-15 06:13:08,2022-10-15 07:13:08,1665814388
1,53.34537033,-6.256493204,4.782430172,2022-10-15T06:13:09.000Z,2022-10-15 06:13:09,2022-10-15 07:13:09,1665814389
1,53.34536208,-6.256495043,4.769389629,2022-10-15T06:13:10.000Z,2022-10-15 06:13:10,2022-10-15 07:13:10,1665814390
1,53.34535918,-6.256499834,4.763673782,2022-10-15T06:13:11.000Z,2022-10-15 06:13:11,2022-10-15 07:13:11,1665814391
1,53.34535678,-6.256498671,4.759988308,2022-10-15T06:13:12.000Z,2022-10-15 06:13:12,2022-10-15 07:13:12,1665814392
1,53.34537514,-6.256556663,4.759242058,2022-10-15T06:13:13.000Z,2022-10-15 06:13:13,2022-10-15 07:13:13,1665814393
1,53.34538108,-6.256578973,4.725380898,2022-10-15T06:13:14.000Z,2022-10-15 06:13:14,2022-10-15 07:13:14,1665814394
1,53.34538704,-6.256602538,4.68643713,2022-10-15T06:13:15.000Z,2022-10-15 06:13:15,2022-10-15 07:13:15,1665814395
1,53.34539606,-6.256640623,4.644097328,2022-10-15T06:13:16.000Z,2022-10-15 06:13:16,2022-10-15 07:13:16,1665814396
1,53.3454003,-6.25669176,4.587685108,2022-10-15T06:13:17.000Z,2022-10-15 06:13:17,2022-10-15 07:13:17,1665814397
1,53.34540141,-6.256745244,4.544264793,2022-10-15T06:13:18.000Z,2022-10-15 06:13:18,2022-10-15 07:13:18,1665814398
1,53.34539054,-6.25677339,4.544059753,2022-10-15T06:13:19.000Z,2022-10-15 06:13:19,2022-10-15 07:13:19,1665814399
1,53.34538932,-6.256827758,4.570001125,2022-10-15T06:13:20.000Z,2022-10-15 06:13:20,2022-10-15 07:13:20,1665814400
1,53.345389,-6.256875878,4.616286755,2022-10-15T06:13:21.000Z,2022-10-15 06:13:21,2022-10-15 07:13:21,1665814401
1,53.34539735,-6.256935567,4.671802521,2022-10-15T06:13:22.000Z,2022-10-15 06:13:22,2022-10-15 07:13:22,1665814402
1,53.34540752,-6.257016081,4.737885475,2022-10-15T06:13:23.000Z,2022-10-15 06:13:23,2022-10-15 07:13:23,1665814403
1,53.34540141,-6.257071623,4.786945343,2022-10-15T06:13:24.000Z,2022-10-15 06:13:24,2022-10-15 07:13:24,1665814404
1,53.3453885,-6.257125826,4.818366051,2022-10-15T06:13:25.000Z,2022-10-15 06:13:25,2022-10-15 07:13:25,1665814405
1,53.34537545,-6.257166269,4.838066578,2022-10-15T06:13:26.000Z,2022-10-15 06:13:26,2022-10-15 07:13:26,1665814406
1,53.34534711,-6.257207181,4.85037756,2022-10-15T06:13:27.000Z,2022-10-15 06:13:27,2022-10-15 07:13:27,1665814407
1,53.34531951,-6.25722009,4.858070374,2022-10-15T06:13:28.000Z,2022-10-15 06:13:28,2022-10-15 07:13:28,1665814408
1,53.34528498,-6.257217009,4.862873554,2022-10-15T06:13:29.000Z,2022-10-15 06:13:29,2022-10-15 07:13:29,1665814409
1,53.34525196,-6.257214411,4.865873814,2022-10-15T06:13:30.000Z,2022-10-15 06:13:30,2022-10-15 07:13:30,1665814410
1,53.3452139,-6.257220391,4.898271084,2022-10-15T06:13:31.000Z,2022-10-15 06:13:31,2022-10-15 07:13:31,1665814411
1,53.34517539,-6.257233374,4.968228817,2022-10-15T06:13:32.000Z,2022-10-15 06:13:32,2022-10-15 07:13:32,1665814412
1,53.34514288,-6.257248678,5.064244747,2022-10-15T06:13:33.000Z,2022-10-15 06:13:33,2022-10-15 07:13:33,1665814413
1,53.34510904,-6.257262409,5.168984413,2022-10-15T06:13:34.000Z,2022-10-15 06:13:34,2022-10-15 07:13:34,1665814414
1,53.34508374,-6.257331561,5.28004837,2022-10-15T06:13:35.000Z,2022-10-15 06:13:35,2022-10-15 07:13:35,1665814415
1,53.34504726,-6.25733012,5.38475132,2022-10-15T06:13:36.000Z,2022-10-15 06:13:36,2022-10-15 07:13:36,1665814416
1,53.34501905,-6.257343987,5.498060703,2022-10-15T06:13:37.000Z,2022-10-15 06:13:37,2022-10-15 07:13:37,1665814417
1,53.34498652,-6.257362156,5.607935429,2022-10-15T06:13:38.000Z,2022-10-15 06:13:38,2022-10-15 07:13:38,1665814418
1,53.34494051,-6.257363391,5.695504665,2022-10-15T06:13:39.000Z,2022-10-15 06:13:39,2022-10-15 07:13:39,1665814419
1,53.34488793,-6.257367011,5.724637508,2022-10-15T06:13:40.000Z,2022-10-15 06:13:40,2022-10-15 07:13:40,1665814420
1,53.34484675,-6.257415675,5.710597992,2022-10-15T06:13:41.000Z,2022-10-15 06:13:41,2022-10-15 07:13:41,1665814421
1,53.34481279,-6.257477902,5.707284927,2022-10-15T06:13:42.000Z,2022-10-15 06:13:42,2022-10-15 07:13:42,1665814422
1,53.34477739,-6.257555381,5.744231701,2022-10-15T06:13:43.000Z,2022-10-15 06:13:43,2022-10-15 07:13:43,1665814423
1,53.34474942,-6.257624588,5.789327621,2022-10-15T06:13:44.000Z,2022-10-15 06:13:44,2022-10-15 07:13:44,1665814424
1,53.34472451,-6.257690912,5.819696426,2022-10-15T06:13:45.000Z,2022-10-15 06:13:45,2022-10-15 07:13:45,1665814425
1,53.3446966,-6.257758355,5.838882923,2022-10-15T06:13:46.000Z,2022-10-15 06:13:46,2022-10-15 07:13:46,1665814426
1,53.34466966,-6.257843679,5.819725037,2022-10-15T06:13:47.000Z,2022-10-15 06:13:47,2022-10-15 07:13:47,1665814427
1,53.34464369,-6.257917603,5.787034035,2022-10-15T06:13:48.000Z,2022-10-15 06:13:48,2022-10-15 07:13:48,1665814428
1,53.34461418,-6.257990744,5.765874386,2022-10-15T06:13:49.000Z,2022-10-15 06:13:49,2022-10-15 07:13:49,1665814429
1,53.34458567,-6.258068775,5.769364834,2022-10-15T06:13:50.000Z,2022-10-15 06:13:50,2022-10-15 07:13:50,1665814430
1,53.34455661,-6.258138811,5.803877831,2022-10-15T06:13:51.000Z,2022-10-15 06:13:51,2022-10-15 07:13:51,1665814431
1,53.34453765,-6.258205167,5.828666687,2022-10-15T06:13:52.000Z,2022-10-15 06:13:52,2022-10-15 07:13:52,1665814432
1,53.34452129,-6.258279858,5.844473362,2022-10-15T06:13:53.000Z,2022-10-15 06:13:53,2022-10-15 07:13:53,1665814433
1,53.34451307,-6.258366578,5.854375839,2022-10-15T06:13:54.000Z,2022-10-15 06:13:54,2022-10-15 07:13:54,1665814434
1,53.34451347,-6.258445243,5.89101696,2022-10-15T06:13:55.000Z,2022-10-15 06:13:55,2022-10-15 07:13:55,1665814435
1,53.34451275,-6.258530464,5.988799572,2022-10-15T06:13:56.000Z,2022-10-15 06:13:56,2022-10-15 07:13:56,1665814436
1,53.34451097,-6.258614897,6.135886192,2022-10-15T06:13:57.000Z,2022-10-15 06:13:57,2022-10-15 07:13:57,1665814437
1,53.34451268,-6.258687359,6.313604832,2022-10-15T06:13:58.000Z,2022-10-15 06:13:58,2022-10-15 07:13:58,1665814438
1,53.34451678,-6.258743283,6.452778816,2022-10-15T06:13:59.000Z,2022-10-15 06:13:59,2022-10-15 07:13:59,1665814439
1,53.34451679,-6.258790438,6.556622982,2022-10-15T06:14:00.000Z,2022-10-15 06:14:00,2022-10-15 07:14:00,1665814440
1,53.34451739,-6.258831335,6.638099194,2022-10-15T06:14:01.000Z,2022-10-15 06:14:01,2022-10-15 07:14:01,1665814441
1,53.34451945,-6.25888244,6.703451157,2022-10-15T06:14:02.000Z,2022-10-15 06:14:02,2022-10-15 07:14:02,1665814442
1,53.344524,-6.25892361,6.761982441,2022-10-15T06:14:03.000Z,2022-10-15 06:14:03,2022-10-15 07:14:03,1665814443
1,53.34452952,-6.258981716,6.802428722,2022-10-15T06:14:04.000Z,2022-10-15 06:14:04,2022-10-15 07:14:04,1665814444
1,53.34453544,-6.259035549,6.828078747,2022-10-15T06:14:05.000Z,2022-10-15 06:14:05,2022-10-15 07:14:05,1665814445
1,53.34454231,-6.259082374,6.391631126,2022-10-15T06:14:06.000Z,2022-10-15 06:14:06,2022-10-15 07:14:06,1665814446
1,53.34454619,-6.259109044,5.973145485,2022-10-15T06:14:07.000Z,2022-10-15 06:14:07,2022-10-15 07:14:07,1665814447
1,53.3445408,-6.259076071,5.576987267,2022-10-15T06:14:08.000Z,2022-10-15 06:14:08,2022-10-15 07:14:08,1665814448
1,53.34453155,-6.259072682,6.725697994,2022-10-15T06:14:09.000Z,2022-10-15 06:14:09,2022-10-15 07:14:09,1665814449
1,53.34450965,-6.259081679,6.847517967,2022-10-15T06:14:10.000Z,2022-10-15 06:14:10,2022-10-15 07:14:10,1665814450
1,53.34450592,-6.259108144,6.863229275,2022-10-15T06:14:11.000Z,2022-10-15 06:14:11,2022-10-15 07:14:11,1665814451
1,53.34449731,-6.259135305,6.866839886,2022-10-15T06:14:12.000Z,2022-10-15 06:14:12,2022-10-15 07:14:12,1665814452
1,53.34448807,-6.259163711,6.868436813,2022-10-15T06:14:13.000Z,2022-10-15 06:14:13,2022-10-15 07:14:13,1665814453
1,53.34447239,-6.259186236,6.86935854,2022-10-15T06:14:14.000Z,2022-10-15 06:14:14,2022-10-15 07:14:14,1665814454
1,53.34446,-6.259196786,6.872324467,2022-10-15T06:14:15.000Z,2022-10-15 06:14:15,2022-10-15 07:14:15,1665814455
1,53.34446199,-6.259244887,6.874066353,2022-10-15T06:14:16.000Z,2022-10-15 06:14:16,2022-10-15 07:14:16,1665814456
1,53.34445784,-6.259283821,6.879105568,2022-10-15T06:14:17.000Z,2022-10-15 06:14:17,2022-10-15 07:14:17,1665814457
1,53.3444557,-6.259323171,6.883509636,2022-10-15T06:14:18.000Z,2022-10-15 06:14:18,2022-10-15 07:14:18,1665814458
1,53.34445523,-6.259382213,6.887225151,2022-10-15T06:14:19.000Z,2022-10-15 06:14:19,2022-10-15 07:14:19,1665814459
1,53.34445893,-6.259432935,6.892111301,2022-10-15T06:14:20.000Z,2022-10-15 06:14:20,2022-10-15 07:14:20,1665814460
1,53.34445766,-6.259475392,6.902123928,2022-10-15T06:14:21.000Z,2022-10-15 06:14:21,2022-10-15 07:14:21,1665814461
1,53.34445998,-6.2595194,6.944118023,2022-10-15T06:14:22.000Z,2022-10-15 06:14:22,2022-10-15 07:14:22,1665814462
1,53.34446641,-6.259554617,7.02696228,2022-10-15T06:14:23.000Z,2022-10-15 06:14:23,2022-10-15 07:14:23,1665814463
1,53.34447351,-6.259603693,7.129529953,2022-10-15T06:14:24.000Z,2022-10-15 06:14:24,2022-10-15 07:14:24,1665814464
1,53.34447863,-6.259632513,7.257333755,2022-10-15T06:14:25.000Z,2022-10-15 06:14:25,2022-10-15 07:14:25,1665814465
1,53.34448667,-6.259638415,7.376928329,2022-10-15T06:14:26.000Z,2022-10-15 06:14:26,2022-10-15 07:14:26,1665814466
1,53.34451118,-6.25958725,7.464851379,2022-10-15T06:14:27.000Z,2022-10-15 06:14:27,2022-10-15 07:14:27,1665814467
1,53.34453403,-6.259558588,7.482793331,2022-10-15T06:14:28.000Z,2022-10-15 06:14:28,2022-10-15 07:14:28,1665814468
1,53.34455819,-6.259553334,7.480186462,2022-10-15T06:14:29.000Z,2022-10-15 06:14:29,2022-10-15 07:14:29,1665814469
1,53.34460805,-6.259546087,7.490719795,2022-10-15T06:14:30.000Z,2022-10-15 06:14:30,2022-10-15 07:14:30,1665814470
1,53.34464598,-6.259532715,7.531766415,2022-10-15T06:14:31.000Z,2022-10-15 06:14:31,2022-10-15 07:14:31,1665814471
1,53.34468339,-6.259527614,7.585639477,2022-10-15T06:14:32.000Z,2022-10-15 06:14:32,2022-10-15 07:14:32,1665814472
1,53.34472511,-6.259518764,7.652285576,2022-10-15T06:14:33.000Z,2022-10-15 06:14:33,2022-10-15 07:14:33,1665814473
1,53.34476891,-6.259504712,7.730306625,2022-10-15T06:14:34.000Z,2022-10-15 06:14:34,2022-10-15 07:14:34,1665814474
1,53.34480702,-6.259487627,7.782671928,2022-10-15T06:14:35.000Z,2022-10-15 06:14:35,2022-10-15 07:14:35,1665814475
1,53.34484638,-6.259466596,7.815741539,2022-10-15T06:14:36.000Z,2022-10-15 06:14:36,2022-10-15 07:14:36,1665814476
1,53.34488885,-6.259439753,7.836434364,2022-10-15T06:14:37.000Z,2022-10-15 06:14:37,2022-10-15 07:14:37,1665814477
1,53.34493664,-6.259415554,7.843650341,2022-10-15T06:14:38.000Z,2022-10-15 06:14:38,2022-10-15 07:14:38,1665814478
1,53.34498806,-6.259397707,7.818151951,2022-10-15T06:14:39.000Z,2022-10-15 06:14:39,2022-10-15 07:14:39,1665814479
1,53.34504122,-6.259391501,7.777517796,2022-10-15T06:14:40.000Z,2022-10-15 06:14:40,2022-10-15 07:14:40,1665814480
1,53.34508356,-6.259380449,7.70153141,2022-10-15T06:14:41.000Z,2022-10-15 06:14:41,2022-10-15 07:14:41,1665814481
1,53.34512335,-6.259379101,7.59792614,2022-10-15T06:14:42.000Z,2022-10-15 06:14:42,2022-10-15 07:14:42,1665814482
1,53.34516611,-6.259379649,7.489443779,2022-10-15T06:14:43.000Z,2022-10-15 06:14:43,2022-10-15 07:14:43,1665814483
1,53.34520827,-6.259381606,7.377802849,2022-10-15T06:14:44.000Z,2022-10-15 06:14:44,2022-10-15 07:14:44,1665814484
1,53.34524732,-6.25935838,7.264963627,2022-10-15T06:14:45.000Z,2022-10-15 06:14:45,2022-10-15 07:14:45,1665814485
1,53.34528001,-6.25934811,7.150315762,2022-10-15T06:14:46.000Z,2022-10-15 06:14:46,2022-10-15 07:14:46,1665814486
1,53.3453179,-6.25933583,7.048728466,2022-10-15T06:14:47.000Z,2022-10-15 06:14:47,2022-10-15 07:14:47,1665814487
1,53.34535187,-6.259337601,6.982282162,2022-10-15T06:14:48.000Z,2022-10-15 06:14:48,2022-10-15 07:14:48,1665814488
1,53.3453884,-6.259341588,6.940485001,2022-10-15T06:14:49.000Z,2022-10-15 06:14:49,2022-10-15 07:14:49,1665814489
1,53.34542333,-6.259334715,6.914349556,2022-10-15T06:14:50.000Z,2022-10-15 06:14:50,2022-10-15 07:14:50,1665814490
1,53.34546231,-6.259321917,6.898023605,2022-10-15T06:14:51.000Z,2022-10-15 06:14:51,2022-10-15 07:14:51,1665814491
1,53.34549427,-6.259300984,6.887825012,2022-10-15T06:14:52.000Z,2022-10-15 06:14:52,2022-10-15 07:14:52,1665814492
1,53.34553243,-6.259286368,6.881456375,2022-10-15T06:14:53.000Z,2022-10-15 06:14:53,2022-10-15 07:14:53,1665814493
1,53.34555693,-6.259274369,6.877479076,2022-10-15T06:14:54.000Z,2022-10-15 06:14:54,2022-10-15 07:14:54,1665814494
1,53.34558649,-6.259273017,6.873970509,2022-10-15T06:14:55.000Z,2022-10-15 06:14:55,2022-10-15 07:14:55,1665814495
1,53.34561522,-6.259260045,6.849477291,2022-10-15T06:14:56.000Z,2022-10-15 06:14:56,2022-10-15 07:14:56,1665814496
1,53.34565723,-6.25925539,6.80698967,2022-10-15T06:14:57.000Z,2022-10-15 06:14:57,2022-10-15 07:14:57,1665814497
1,53.34569133,-6.259257464,6.741735935,2022-10-15T06:14:58.000Z,2022-10-15 06:14:58,2022-10-15 07:14:58,1665814498
1,53.34573296,-6.259268662,6.670116901,2022-10-15T06:14:59.000Z,2022-10-15 06:14:59,2022-10-15 07:14:59,1665814499
1,53.34576256,-6.259277589,6.596909523,2022-10-15T06:15:00.000Z,2022-10-15 06:15:00,2022-10-15 07:15:00,1665814500
1,53.34580032,-6.259288005,6.533651352,2022-10-15T06:15:01.000Z,2022-10-15 06:15:01,2022-10-15 07:15:01,1665814501
1,53.34584208,-6.259298165,6.475964546,2022-10-15T06:15:02.000Z,2022-10-15 06:15:02,2022-10-15 07:15:02,1665814502
1,53.34591381,-6.259282098,6.42281723,2022-10-15T06:15:03.000Z,2022-10-15 06:15:03,2022-10-15 07:15:03,1665814503
1,53.3459903,-6.259270453,6.332726002,2022-10-15T06:15:04.000Z,2022-10-15 06:15:04,2022-10-15 07:15:04,1665814504
1,53.34606466,-6.259274695,6.225941658,2022-10-15T06:15:05.000Z,2022-10-15 06:15:05,2022-10-15 07:15:05,1665814505
1,53.34613762,-6.259279716,6.121264935,2022-10-15T06:15:06.000Z,2022-10-15 06:15:06,2022-10-15 07:15:06,1665814506
1,53.34621507,-6.259281219,6.030116558,2022-10-15T06:15:07.000Z,2022-10-15 06:15:07,2022-10-15 07:15:07,1665814507
1,53.3462876,-6.259285439,5.970612526,2022-10-15T06:15:08.000Z,2022-10-15 06:15:08,2022-10-15 07:15:08,1665814508
1,53.34636567,-6.25929013,5.933189392,2022-10-15T06:15:09.000Z,2022-10-15 06:15:09,2022-10-15 07:15:09,1665814509
1,53.34643728,-6.259296232,5.909791946,2022-10-15T06:15:10.000Z,2022-10-15 06:15:10,2022-10-15 07:15:10,1665814510
1,53.3465036,-6.259297406,5.86771965,2022-10-15T06:15:11.000Z,2022-10-15 06:15:11,2022-10-15 07:15:11,1665814511
1,53.3465656,-6.259311676,5.800474644,2022-10-15T06:15:12.000Z,2022-10-15 06:15:12,2022-10-15 07:15:12,1665814512
1,53.34662074,-6.259305133,5.707844257,2022-10-15T06:15:13.000Z,2022-10-15 06:15:13,2022-10-15 07:15:13,1665814513
1,53.34666568,-6.259288965,5.61655426,2022-10-15T06:15:14.000Z,2022-10-15 06:15:14,2022-10-15 07:15:14,1665814514
1,53.34670534,-6.259286883,5.548542023,2022-10-15T06:15:15.000Z,2022-10-15 06:15:15,2022-10-15 07:15:15,1665814515
1,53.34673776,-6.259297779,5.433237076,2022-10-15T06:15:16.000Z,2022-10-15 06:15:16,2022-10-15 07:15:16,1665814516
1,53.34677638,-6.259338396,5.282279968,2022-10-15T06:15:17.000Z,2022-10-15 06:15:17,2022-10-15 07:15:17,1665814517
1,53.34679622,-6.259381752,5.078421593,2022-10-15T06:15:18.000Z,2022-10-15 06:15:18,2022-10-15 07:15:18,1665814518
1,53.34680094,-6.259436997,4.878653049,2022-10-15T06:15:19.000Z,2022-10-15 06:15:19,2022-10-15 07:15:19,1665814519
1,53.34679113,-6.259486476,4.704888344,2022-10-15T06:15:20.000Z,2022-10-15 06:15:20,2022-10-15 07:15:20,1665814520
1,53.34678788,-6.259535952,4.575811863,2022-10-15T06:15:21.000Z,2022-10-15 06:15:21,2022-10-15 07:15:21,1665814521
1,53.34678297,-6.25960466,4.47141552,2022-10-15T06:15:22.000Z,2022-10-15 06:15:22,2022-10-15 07:15:22,1665814522
1,53.34677181,-6.259681022,4.37680006,2022-10-15T06:15:23.000Z,2022-10-15 06:15:23,2022-10-15 07:15:23,1665814523
1,53.34675942,-6.259757204,4.301005363,2022-10-15T06:15:24.000Z,2022-10-15 06:15:24,2022-10-15 07:15:24,1665814524
1,53.34674756,-6.259831939,4.263178825,2022-10-15T06:15:25.000Z,2022-10-15 06:15:25,2022-10-15 07:15:25,1665814525
1,53.34673322,-6.259909437,4.269359589,2022-10-15T06:15:26.000Z,2022-10-15 06:15:26,2022-10-15 07:15:26,1665814526
1,53.34671713,-6.259987251,4.311083794,2022-10-15T06:15:27.000Z,2022-10-15 06:15:27,2022-10-15 07:15:27,1665814527
1,53.34670325,-6.260059593,4.380054951,2022-10-15T06:15:28.000Z,2022-10-15 06:15:28,2022-10-15 07:15:28,1665814528
1,53.34668385,-6.260130019,4.39826107,2022-10-15T06:15:29.000Z,2022-10-15 06:15:29,2022-10-15 07:15:29,1665814529
1,53.3466623,-6.260214428,4.368911266,2022-10-15T06:15:30.000Z,2022-10-15 06:15:30,2022-10-15 07:15:30,1665814530
1,53.34663317,-6.260291051,4.285264492,2022-10-15T06:15:31.000Z,2022-10-15 06:15:31,2022-10-15 07:15:31,1665814531
1,53.34661364,-6.260371187,4.221511841,2022-10-15T06:15:32.000Z,2022-10-15 06:15:32,2022-10-15 07:15:32,1665814532
1,53.34659306,-6.260458643,4.228065968,2022-10-15T06:15:33.000Z,2022-10-15 06:15:33,2022-10-15 07:15:33,1665814533
1,53.34656705,-6.260533344,4.286845684,2022-10-15T06:15:34.000Z,2022-10-15 06:15:34,2022-10-15 07:15:34,1665814534
1,53.34654795,-6.260613389,4.392311573,2022-10-15T06:15:35.000Z,2022-10-15 06:15:35,2022-10-15 07:15:35,1665814535
1,53.34653694,-6.260697382,4.471251488,2022-10-15T06:15:36.000Z,2022-10-15 06:15:36,2022-10-15 07:15:36,1665814536
1,53.3465223,-6.26077149,4.496956825,2022-10-15T06:15:37.000Z,2022-10-15 06:15:37,2022-10-15 07:15:37,1665814537
1,53.3465054,-6.260843217,4.512082577,2022-10-15T06:15:38.000Z,2022-10-15 06:15:38,2022-10-15 07:15:38,1665814538
1,53.34648964,-6.260915945,4.53998661,2022-10-15T06:15:39.000Z,2022-10-15 06:15:39,2022-10-15 07:15:39,1665814539
1,53.34647136,-6.260988744,4.559712887,2022-10-15T06:15:40.000Z,2022-10-15 06:15:40,2022-10-15 07:15:40,1665814540
1,53.34645017,-6.261062065,4.57010746,2022-10-15T06:15:41.000Z,2022-10-15 06:15:41,2022-10-15 07:15:41,1665814541
1,53.34642727,-6.26113335,4.56978035,2022-10-15T06:15:42.000Z,2022-10-15 06:15:42,2022-10-15 07:15:42,1665814542
1,53.34640606,-6.261212023,4.57811451,2022-10-15T06:15:43.000Z,2022-10-15 06:15:43,2022-10-15 07:15:43,1665814543
1,53.34638866,-6.261287177,4.635767937,2022-10-15T06:15:44.000Z,2022-10-15 06:15:44,2022-10-15 07:15:44,1665814544
1,53.346371,-6.261354212,4.719360828,2022-10-15T06:15:45.000Z,2022-10-15 06:15:45,2022-10-15 07:15:45,1665814545
1,53.34636037,-6.261423943,4.819287777,2022-10-15T06:15:46.000Z,2022-10-15 06:15:46,2022-10-15 07:15:46,1665814546
1,53.34634521,-6.261498976,4.874073982,2022-10-15T06:15:47.000Z,2022-10-15 06:15:47,2022-10-15 07:15:47,1665814547
1,53.34633302,-6.261566031,4.869815826,2022-10-15T06:15:48.000Z,2022-10-15 06:15:48,2022-10-15 07:15:48,1665814548
1,53.3463197,-6.261633379,4.833687782,2022-10-15T06:15:49.000Z,2022-10-15 06:15:49,2022-10-15 07:15:49,1665814549
1,53.34630847,-6.261709627,4.788996696,2022-10-15T06:15:50.000Z,2022-10-15 06:15:50,2022-10-15 07:15:50,1665814550
1,53.34629314,-6.26177388,4.717195034,2022-10-15T06:15:51.000Z,2022-10-15 06:15:51,2022-10-15 07:15:51,1665814551
1,53.3462798,-6.261839171,4.645744801,2022-10-15T06:15:52.000Z,2022-10-15 06:15:52,2022-10-15 07:15:52,1665814552
1,53.34627117,-6.261902093,4.567693233,2022-10-15T06:15:53.000Z,2022-10-15 06:15:53,2022-10-15 07:15:53,1665814553
1,53.34625702,-6.261969749,4.470569611,2022-10-15T06:15:54.000Z,2022-10-15 06:15:54,2022-10-15 07:15:54,1665814554
1,53.34623783,-6.262037688,4.405204296,2022-10-15T06:15:55.000Z,2022-10-15 06:15:55,2022-10-15 07:15:55,1665814555
1,53.34622284,-6.26210275,4.433934212,2022-10-15T06:15:56.000Z,2022-10-15 06:15:56,2022-10-15 07:15:56,1665814556
1,53.34620628,-6.26217638,4.513546467,2022-10-15T06:15:57.000Z,2022-10-15 06:15:57,2022-10-15 07:15:57,1665814557
1,53.3461929,-6.262252237,4.629846573,2022-10-15T06:15:58.000Z,2022-10-15 06:15:58,2022-10-15 07:15:58,1665814558
1,53.34617766,-6.262320884,4.732206345,2022-10-15T06:15:59.000Z,2022-10-15 06:15:59,2022-10-15 07:15:59,1665814559
1,53.34616129,-6.262386809,4.789223671,2022-10-15T06:16:00.000Z,2022-10-15 06:16:00,2022-10-15 07:16:00,1665814560
