Segment,Latitude,Longitude,Altitude (m),Time (UTC ISO),Time (UTC),Time (Local),UNIX Epoch Time
1,53.34607707,-6.280956252,6.212230682,2022-10-13T16:01:10.000Z,2022-10-13 16:01:10,2022-10-13 17:01:10,1665676870
1,53.34607949,-6.281041922,6.156993389,2022-10-13T16:01:11.000Z,2022-10-13 16:01:11,2022-10-13 17:01:11,1665676871
1,53.34608998,-6.281125518,6.104908466,2022-10-13T16:01:12.000Z,2022-10-13 16:01:12,2022-10-13 17:01:12,1665676872
1,53.34609843,-6.281197655,6.048273563,2022-10-13T16:01:13.000Z,2022-10-13 16:01:13,2022-10-13 17:01:13,1665676873
1,53.34610668,-6.281277462,6.000216484,2022-10-13T16:01:14.000Z,2022-10-13 16:01:14,2022-10-13 17:01:14,1665676874
1,53.34611126,-6.281362809,5.958895206,2022-10-13T16:01:15.000Z,2022-10-13 16:01:15,2022-10-13 17:01:15,1665676875
1,53.34613865,-6.281451797,5.926033497,2022-10-13T16:01:16.000Z,2022-10-13 16:01:16,2022-10-13 17:01:16,1665676876
1,53.34615011,-6.281540363,5.88136673,2022-10-13T16:01:17.000Z,2022-10-13 16:01:17,2022-10-13 17:01:17,1665676877
1,53.34616176,-6.281629417,5.916983128,2022-10-13T16:01:18.000Z,2022-10-13 16:01:18,2022-10-13 17:01:18,1665676878
1,53.34620887,-6.281725964,6.011373997,2022-10-13T16:01:19.000Z,2022-10-13 16:01:19,2022-10-13 17:01:19,1665676879
1,53.34624869,-6.281822719,5.950950623,2022-10-13T16:01:20.000Z,2022-10-13 16:01:20,2022-10-13 17:01:20,1665676880
1,53.34625852,-6.281895589,5.75593996,2022-10-13T16:01:21.000Z,2022-10-13 16:01:21,2022-10-13 17:01:21,1665676881
1,53.34627691,-6.281993633,5.582558155,2022-10-13T16:01:22.000Z,2022-10-13 16:01:22,2022-10-13 17:01:22,1665676882
1,53.34628675,-6.282085472,5.401997566,2022-10-13T16:01:23.000Z,2022-10-13 16:01:23,2022-10-13 17:01:23,1665676883
1,53.34630205,-6.282173626,5.24610424,2022-10-13T16:01:24.000Z,2022-10-13 16:01:24,2022-10-13 17:01:24,1665676884
1,53.34631582,-6.282267096,5.088571548,2022-10-13T16:01:25.000Z,2022-10-13 16:01:25,2022-10-13 17:01:25,1665676885
1,53.34633006,-6.28236235,4.974153996,2022-10-13T16:01:26.000Z,2022-10-13 16:01:26,2022-10-13 17:01:26,1665676886
1,53.34633949,-6.282449956,4.94324255,2022-10-13T16:01:27.000Z,2022-10-13 16:01:27,2022-10-13 17:01:27,1665676887
1,53.34635422,-6.282548551,4.986973763,2022-10-13T16:01:28.000Z,2022-10-13 16:01:28,2022-10-13 17:01:28,1665676888
1,53.34636454,-6.282653361,5.034808159,2022-10-13T16:01:29.000Z,2022-10-13 16:01:29,2022-10-13 17:01:29,1665676889
1,53.34637433,-6.282763923,5.041641235,2022-10-13T16:01:30.000Z,2022-10-13 16:01:30,2022-10-13 17:01:30,1665676890
1,53.34638267,-6.282872439,5.019785404,2022-10-13T16:01:31.000Z,2022-10-13 16:01:31,2022-10-13 17:01:31,1665676891
1,53.34639286,-6.28297934,4.983236313,2022-10-13T16:01:32.000Z,2022-10-13 16:01:32,2022-10-13 17:01:32,1665676892
1,53.34640925,-6.283087577,4.933329105,2022-10-13T16:01:33.000Z,2022-10-13 16:01:33,2022-10-13 17:01:33,1665676893
1,53.34642599,-6.283195358,4.859577656,2022-10-13T16:01:34.000Z,2022-10-13 16:01:34,2022-10-13 17:01:34,1665676894
1,53.34643271,-6.283305456,4.768514156,2022-10-13T16:01:35.000Z,2022-10-13 16:01:35,2022-10-13 17:01:35,1665676895
1,53.34644593,-6.283423438,4.690791607,2022-10-13T16:01:36.000Z,2022-10-13 16:01:36,2022-10-13 17:01:36,1665676896
1,53.34645481,-6.283531223,4.608009815,2022-10-13T16:01:37.000Z,2022-10-13 16:01:37,2022-10-13 17:01:37,1665676897
1,53.34645765,-6.283638847,4.531283855,2022-10-13T16:01:38.000Z,2022-10-13 16:01:38,2022-10-13 17:01:38,1665676898
1,53.34646341,-6.283753466,4.473938942,2022-10-13T16:01:39.000Z,2022-10-13 16:01:39,2022-10-13 17:01:39,1665676899
1,53.34646967,-6.283874398,4.423171043,2022-10-13T16:01:40.000Z,2022-10-13 16:01:40,2022-10-13 17:01:40,1665676900
1,53.34647492,-6.283974452,4.374752998,2022-10-13T16:01:41.000Z,2022-10-13 16:01:41,2022-10-13 17:01:41,1665676901
1,53.34650892,-6.284086352,4.33006525,2022-10-13T16:01:42.000Z,2022-10-13 16:01:42,2022-10-13 17:01:42,1665676902
1,53.34651591,-6.284202675,4.217992306,2022-10-13T16:01:43.000Z,2022-10-13 16:01:43,2022-10-13 17:01:43,1665676903
1,53.34651899,-6.284319115,4.122574806,2022-10-13T16:01:44.000Z,2022-10-13 16:01:44,2022-10-13 17:01:44,1665676904
1,53.34651701,-6.284423739,4.052951336,2022-10-13T16:01:45.000Z,2022-10-13 16:01:45,2022-10-13 17:01:45,1665676905
1,53.34652101,-6.284535539,4.013280869,2022-10-13T16:01:46.000Z,2022-10-13 16:01:46,2022-10-13 17:01:46,1665676906
1,53.34652256,-6.284660128,3.979146004,2022-10-13T16:01:47.000Z,2022-10-13 16:01:47,2022-10-13 17:01:47,1665676907
1,53.34653013,-6.284779485,3.953128099,2022-10-13T16:01:48.000Z,2022-10-13 16:01:48,2022-10-13 17:01:48,1665676908
1,53.34653132,-6.284901555,3.917979479,2022-10-13T16:01:49.000Z,2022-10-13 16:01:49,2022-10-13 17:01:49,1665676909
1,53.34654416,-6.28505801,3.891255856,2022-10-13T16:01:50.000Z,2022-10-13 16:01:50,2022-10-13 17:01:50,1665676910
1,53.34654401,-6.285198748,3.842846155,2022-10-13T16:01:51.000Z,2022-10-13 16:01:51,2022-10-13 17:01:51,1665676911
1,53.34654584,-6.285339649,3.809801102,2022-10-13T16:01:52.000Z,2022-10-13 16:01:52,2022-10-13 17:01:52,1665676912
1,53.34654827,-6.285482419,3.784431219,2022-10-13T16:01:53.000Z,2022-10-13 16:01:53,2022-10-13 17:01:53,1665676913
1,53.3465554,-6.285611425,3.762204647,2022-10-13T16:01:54.000Z,2022-10-13 16:01:54,2022-10-13 17:01:54,1665676914
1,53.34656093,-6.285742619,3.730339527,2022-10-13T16:01:55.000Z,2022-10-13 16:01:55,2022-10-13 17:01:55,1665676915
1,53.34656867,-6.285861208,3.69516921,2022-10-13T16:01:56.000Z,2022-10-13 16:01:56,2022-10-13 17:01:56,1665676916
1,53.34657358,-6.285988936,3.652849674,2022-10-13T16:01:57.000Z,2022-10-13 16:01:57,2022-10-13 17:01:57,1665676917
1,53.34658098,-6.286111968,3.61243844,2022-10-13T16:01:58.000Z,2022-10-13 16:01:58,2022-10-13 17:01:58,1665676918
1,53.34657774,-6.286240053,3.567789078,2022-10-13T16:01:59.000Z,2022-10-13 16:01:59,2022-10-13 17:01:59,1665676919
1,53.34658361,-6.286361399,3.545852423,2022-10-13T16:02:00.000Z,2022-10-13 16:02:00,2022-10-13 17:02:00,1665676920
1,53.34658314,-6.2864803,3.518472672,2022-10-13T16:02:01.000Z,2022-10-13 16:02:01,2022-10-13 17:02:01,1665676921
1,53.34658509,-6.28659747,3.578906059,2022-10-13T16:02:02.000Z,2022-10-13 16:02:02,2022-10-13 17:02:02,1665676922
1,53.34658757,-6.286716824,3.721111298,2022-10-13T16:02:03.000Z,2022-10-13 16:02:03,2022-10-13 17:02:03,1665676923
1,53.3465926,-6.286830277,3.876808167,2022-10-13T16:02:04.000Z,2022-10-13 16:02:04,2022-10-13 17:02:04,1665676924
1,53.34659279,-6.286949054,3.974620819,2022-10-13T16:02:05.000Z,2022-10-13 16:02:05,2022-10-13 17:02:05,1665676925
1,53.34659569,-6.287069906,4.035536766,2022-10-13T16:02:06.000Z,2022-10-13 16:02:06,2022-10-13 17:02:06,1665676926
1,53.34659657,-6.287189327,4.070034504,2022-10-13T16:02:07.000Z,2022-10-13 16:02:07,2022-10-13 17:02:07,1665676927
1,53.34659421,-6.287306298,4.090156078,2022-10-13T16:02:08.000Z,2022-10-13 16:02:08,2022-10-13 17:02:08,1665676928
1,53.34659641,-6.287427903,4.078775406,2022-10-13T16:02:09.000Z,2022-10-13 16:02:09,2022-10-13 17:02:09,1665676929
1,53.34660362,-6.287542647,4.029994488,2022-10-13T16:02:10.000Z,2022-10-13 16:02:10,2022-10-13 17:02:10,1665676930
1,53.34660846,-6.287674422,3.973178387,2022-10-13T16:02:10.999Z,2022-10-13 16:02:11,2022-10-13 17:02:11,1665676931
1,53.34661437,-6.287795598,3.93505621,2022-10-13T16:02:11.999Z,2022-10-13 16:02:12,2022-10-13 17:02:12,1665676932
1,53.34661467,-6.287922446,3.910984516,2022-10-13T16:02:12.999Z,2022-10-13 16:02:13,2022-10-13 17:02:13,1665676933
1,53.34662137,-6.288039186,3.895922422,2022-10-13T16:02:13.999Z,2022-10-13 16:02:14,2022-10-13 17:02:14,1665676934
1,53.34661879,-6.288154599,3.886512995,2022-10-13T16:02:14.999Z,2022-10-13 16:02:15,2022-10-13 17:02:15,1665676935
1,53.3466202,-6.288264249,3.880638599,2022-10-13T16:02:15.999Z,2022-10-13 16:02:16,2022-10-13 17:02:16,1665676936
1,53.34662148,-6.288367236,3.876968145,2022-10-13T16:02:16.999Z,2022-10-13 16:02:17,2022-10-13 17:02:17,1665676937
1,53.34661481,-6.28848096,3.867966413,2022-10-13T16:02:17.999Z,2022-10-13 16:02:18,2022-10-13 17:02:18,1665676938
1,53.34660268,-6.288601444,3.834859133,2022-10-13T16:02:18.999Z,2022-10-13 16:02:19,2022-10-13 17:02:19,1665676939
1,53.3466019,-6.288712474,3.76983285,2022-10-13T16:02:19.999Z,2022-10-13 16:02:20,2022-10-13 17:02:20,1665676940
1,53.34660832,-6.288827972,3.62657094,2022-10-13T16:02:20.999Z,2022-10-13 16:02:21,2022-10-13 17:02:21,1665676941
1,53.34661136,-6.288941305,3.420807838,2022-10-13T16:02:21.999Z,2022-10-13 16:02:22,2022-10-13 17:02:22,1665676942
1,53.3466156,-6.289058808,3.222129583,2022-10-13T16:02:22.999Z,2022-10-13 16:02:23,2022-10-13 17:02:23,1665676943
1,53.34663687,-6.2891794,3.091028452,2022-10-13T16:02:23.999Z,2022-10-13 16:02:24,2022-10-13 17:02:24,1665676944
1,53.34664453,-6.289290474,3.010108709,2022-10-13T16:02:24.999Z,2022-10-13 16:02:25,2022-10-13 17:02:25,1665676945
1,53.34663881,-6.289395731,2.970005512,2022-10-13T16:02:25.999Z,2022-10-13 16:02:26,2022-10-13 17:02:26,1665676946
1,53.34665967,-6.289497599,2.961943865,2022-10-13T16:02:26.999Z,2022-10-13 16:02:27,2022-10-13 17:02:27,1665676947
1,53.34666868,-6.289595246,3.002209425,2022-10-13T16:02:27.999Z,2022-10-13 16:02:28,2022-10-13 17:02:28,1665676948
1,53.34668269,-6.289692325,3.142452717,2022-10-13T16:02:28.999Z,2022-10-13 16:02:29,2022-10-13 17:02:29,1665676949
1,53.34669116,-6.28978851,3.343580961,2022-10-13T16:02:29.999Z,2022-10-13 16:02:30,2022-10-13 17:02:30,1665676950
1,53.34670516,-6.289889114,3.504511118,2022-10-13T16:02:30.999Z,2022-10-13 16:02:31,2022-10-13 17:02:31,1665676951
1,53.34672221,-6.289990633,3.591524363,2022-10-13T16:02:31.999Z,2022-10-13 16:02:32,2022-10-13 17:02:32,1665676952
1,53.34673434,-6.290094465,3.623780966,2022-10-13T16:02:32.999Z,2022-10-13 16:02:33,2022-10-13 17:02:33,1665676953
1,53.34674886,-6.290189148,3.626965523,2022-10-13T16:02:33.999Z,2022-10-13 16:02:34,2022-10-13 17:02:34,1665676954
1,53.34676922,-6.290275462,3.609599352,2022-10-13T16:02:34.999Z,2022-10-13 16:02:35,2022-10-13 17:02:35,1665676955
1,53.3467892,-6.290337059,3.57205081,2022-10-13T16:02:35.999Z,2022-10-13 16:02:36,2022-10-13 17:02:36,1665676956
1,53.34680719,-6.290415024,3.561917067,2022-10-13T16:02:36.999Z,2022-10-13 16:02:37,2022-10-13 17:02:37,1665676957
1,53.34682218,-6.290492192,3.577232122,2022-10-13T16:02:37.999Z,2022-10-13 16:02:38,2022-10-13 17:02:38,1665676958
1,53.3468413,-6.29055747,3.603036404,2022-10-13T16:02:38.999Z,2022-10-13 16:02:39,2022-10-13 17:02:39,1665676959
1,53.34685167,-6.290627322,3.60965085,2022-10-13T16:02:39.999Z,2022-10-13 16:02:40,2022-10-13 17:02:40,1665676960
1,53.3468558,-6.290693259,3.644287586,2022-10-13T16:02:40.999Z,2022-10-13 16:02:41,2022-10-13 17:02:41,1665676961
1,53.34685891,-6.290754566,3.714833021,2022-10-13T16:02:41.999Z,2022-10-13 16:02:42,2022-10-13 17:02:42,1665676962
1,53.34685624,-6.290813161,3.809699297,2022-10-13T16:02:42.999Z,2022-10-13 16:02:43,2022-10-13 17:02:43,1665676963
1,53.34684679,-6.290840358,3.926834822,2022-10-13T16:02:43.999Z,2022-10-13 16:02:44,2022-10-13 17:02:44,1665676964
1,53.34684616,-6.290856248,4.034029961,2022-10-13T16:02:44.999Z,2022-10-13 16:02:45,2022-10-13 17:02:45,1665676965
1,53.34684639,-6.290867387,4.105153561,2022-10-13T16:02:45.999Z,2022-10-13 16:02:46,2022-10-13 17:02:46,1665676966
1,53.34684417,-6.290883024,4.14970541,2022-10-13T16:02:46.999Z,2022-10-13 16:02:47,2022-10-13 17:02:47,1665676967
1,53.34684101,-6.290882079,4.180249691,2022-10-13T16:02:47.999Z,2022-10-13 16:02:48,2022-10-13 17:02:48,1665676968
1,53.34683987,-6.290878195,4.203433037,2022-10-13T16:02:48.999Z,2022-10-13 16:02:49,2022-10-13 17:02:49,1665676969
1,53.34683174,-6.290881042,4.219717503,2022-10-13T16:02:49.999Z,2022-10-13 16:02:50,2022-10-13 17:02:50,1665676970
1,53.34683241,-6.290884829,4.239957809,2022-10-13T16:02:50.999Z,2022-10-13 16:02:51,2022-10-13 17:02:51,1665676971
1,53.34683101,-6.290889805,4.25278616,2022-10-13T16:02:51.999Z,2022-10-13 16:02:52,2022-10-13 17:02:52,1665676972
1,53.34682639,-6.290895319,4.262528419,2022-10-13T16:02:52.999Z,2022-10-13 16:02:53,2022-10-13 17:02:53,1665676973
1,53.34682393,-6.290900549,4.274392605,2022-10-13T16:02:53.999Z,2022-10-13 16:02:54,2022-10-13 17:02:54,1665676974
1,53.34682132,-6.290908383,4.285384655,2022-10-13T16:02:54.999Z,2022-10-13 16:02:55,2022-10-13 17:02:55,1665676975
1,53.34682402,-6.290893245,4.295773983,2022-10-13T16:02:55.999Z,2022-10-13 16:02:56,2022-10-13 17:02:56,1665676976
1,53.34682211,-6.290898995,4.299329758,2022-10-13T16:02:56.999Z,2022-10-13 16:02:57,2022-10-13 17:02:57,1665676977
1,53.34682068,-6.290907165,4.303588867,2022-10-13T16:02:57.999Z,2022-10-13 16:02:58,2022-10-13 17:02:58,1665676978
1,53.34681825,-6.290915004,4.30819273,2022-10-13T16:02:58.999Z,2022-10-13 16:02:59,2022-10-13 17:02:59,1665676979
1,53.34681735,-6.290918327,4.314208031,2022-10-13T16:02:59.999Z,2022-10-13 16:03:00,2022-10-13 17:03:00,1665676980
1,53.34681689,-6.290920702,4.319386005,2022-10-13T16:03:00.999Z,2022-10-13 16:03:01,2022-10-13 17:03:01,1665676981
1,53.34681565,-6.290925087,4.323316574,2022-10-13T16:03:01.999Z,2022-10-13 16:03:02,2022-10-13 17:03:02,1665676982
1,53.34681746,-6.29092674,4.327352524,2022-10-13T16:03:02.999Z,2022-10-13 16:03:03,2022-10-13 17:03:03,1665676983
1,53.34682148,-6.290907864,4.327824593,2022-10-13T16:03:03.999Z,2022-10-13 16:03:04,2022-10-13 17:03:04,1665676984
1,53.34682609,-6.290888009,4.323024273,2022-10-13T16:03:04.999Z,2022-10-13 16:03:05,2022-10-13 17:03:05,1665676985
1,53.34682768,-6.290877675,4.313906193,2022-10-13T16:03:05.999Z,2022-10-13 16:03:06,2022-10-13 17:03:06,1665676986
1,53.34682893,-6.290866343,4.305671215,2022-10-13T16:03:06.999Z,2022-10-13 16:03:07,2022-10-13 17:03:07,1665676987
1,53.34682974,-6.290856758,4.298753738,2022-10-13T16:03:07.999Z,2022-10-13 16:03:08,2022-10-13 17:03:08,1665676988
1,53.34682881,-6.290851505,4.293262482,2022-10-13T16:03:08.999Z,2022-10-13 16:03:09,2022-10-13 17:03:09,1665676989
1,53.34683113,-6.290846672,4.290848732,2022-10-13T16:03:09.999Z,2022-10-13 16:03:10,2022-10-13 17:03:10,1665676990
1,53.34683212,-6.290842066,4.286632061,2022-10-13T16:03:10.999Z,2022-10-13 16:03:11,2022-10-13 17:03:11,1665676991
1,53.34683226,-6.290839432,4.282512665,2022-10-13T16:03:11.999Z,2022-10-13 16:03:12,2022-10-13 17:03:12,1665676992
1,53.34683184,-6.290842272,4.279628754,2022-10-13T16:03:12.999Z,2022-10-13 16:03:13,2022-10-13 17:03:13,1665676993
1,53.34683344,-6.290843911,4.278306961,2022-10-13T16:03:13.999Z,2022-10-13 16:03:14,2022-10-13 17:03:14,1665676994
1,53.34683358,-6.290844447,4.275575638,2022-10-13T16:03:14.999Z,2022-10-13 16:03:15,2022-10-13 17:03:15,1665676995
1,53.34683615,-6.290850979,4.273513794,2022-10-13T16:03:15.999Z,2022-10-13 16:03:16,2022-10-13 17:03:16,1665676996
1,53.34683632,-6.290850908,4.269061089,2022-10-13T16:03:16.999Z,2022-10-13 16:03:17,2022-10-13 17:03:17,1665676997
1,53.34683611,-6.290836929,4.265758991,2022-10-13T16:03:17.999Z,2022-10-13 16:03:18,2022-10-13 17:03:18,1665676998
1,53.34683532,-6.290840825,4.263901234,2022-10-13T16:03:18.999Z,2022-10-13 16:03:19,2022-10-13 17:03:19,1665676999
1,53.34683476,-6.2908327,4.263725758,2022-10-13T16:03:19.999Z,2022-10-13 16:03:20,2022-10-13 17:03:20,1665677000
1,53.34683478,-6.290826662,4.263924599,2022-10-13T16:03:20.999Z,2022-10-13 16:03:21,2022-10-13 17:03:21,1665677001
1,53.34683239,-6.290830319,4.259608269,2022-10-13T16:03:21.999Z,2022-10-13 16:03:22,2022-10-13 17:03:22,1665677002
1,53.34683099,-6.290839559,4.262104988,2022-10-13T16:03:22.999Z,2022-10-13 16:03:23,2022-10-13 17:03:23,1665677003
1,53.34682984,-6.290839693,4.268067837,2022-10-13T16:03:23.999Z,2022-10-13 16:03:24,2022-10-13 17:03:24,1665677004
1,53.34682924,-6.29084318,4.273631573,2022-10-13T16:03:24.999Z,2022-10-13 16:03:25,2022-10-13 17:03:25,1665677005
1,53.34682729,-6.290847783,4.278023243,2022-10-13T16:03:25.999Z,2022-10-13 16:03:26,2022-10-13 17:03:26,1665677006
1,53.34682764,-6.29084684,4.283224106,2022-10-13T16:03:26.999Z,2022-10-13 16:03:27,2022-10-13 17:03:27,1665677007
1,53.34682603,-6.290854694,4.28630209,2022-10-13T16:03:27.999Z,2022-10-13 16:03:28,2022-10-13 17:03:28,1665677008
1,53.34682603,-6.290864094,4.290159702,2022-10-13T16:03:28.999Z,2022-10-13 16:03:29,2022-10-13 17:03:29,1665677009
1,53.3468254,-6.290863405,4.292763233,2022-10-13T16:03:29.999Z,2022-10-13 16:03:30,2022-10-13 17:03:30,1665677010
1,53.34682542,-6.290863017,4.295169353,2022-10-13T16:03:30.999Z,2022-10-13 16:03:31,2022-10-13 17:03:31,1665677011
1,53.34682863,-6.290870412,4.296731949,2022-10-13T16:03:31.999Z,2022-10-13 16:03:32,2022-10-13 17:03:32,1665677012
1,53.34683094,-6.290872014,4.293815613,2022-10-13T16:03:32.999Z,2022-10-13 16:03:33,2022-10-13 17:03:33,1665677013
1,53.34683057,-6.290874297,4.288785934,2022-10-13T16:03:33.999Z,2022-10-13 16:03:34,2022-10-13 17:03:34,1665677014
1,53.34682855,-6.290865095,4.285776615,2022-10-13T16:03:34.999Z,2022-10-13 16:03:35,2022-10-13 17:03:35,1665677015
1,53.3468244,-6.290863653,4.286361694,2022-10-13T16:03:35.999Z,2022-10-13 16:03:36,2022-10-13 17:03:36,1665677016
1,53.34682092,-6.29085783,4.292029858,2022-10-13T16:03:36.999Z,2022-10-13 16:03:37,2022-10-13 17:03:37,1665677017
1,53.34681699,-6.290869515,4.300332069,2022-10-13T16:03:37.999Z,2022-10-13 16:03:38,2022-10-13 17:03:38,1665677018
1,53.34681547,-6.290876207,4.310771465,2022-10-13T16:03:38.999Z,2022-10-13 16:03:39,2022-10-13 17:03:39,1665677019
1,53.34681735,-6.290875537,4.319670677,2022-10-13T16:03:39.999Z,2022-10-13 16:03:40,2022-10-13 17:03:40,1665677020
1,53.34681783,-6.290876344,4.323180199,2022-10-13T16:03:40.999Z,2022-10-13 16:03:41,2022-10-13 17:03:41,1665677021
1,53.34681813,-6.290881808,4.324585438,2022-10-13T16:03:41.999Z,2022-10-13 16:03:42,2022-10-13 17:03:42,1665677022
1,53.3468195,-6.290888908,4.325007439,2022-10-13T16:03:42.999Z,2022-10-13 16:03:43,2022-10-13 17:03:43,1665677023
1,53.34682143,-6.290892354,4.323566437,2022-10-13T16:03:43.999Z,2022-10-13 16:03:44,2022-10-13 17:03:44,1665677024
1,53.34682308,-6.290892005,4.320153713,2022-10-13T16:03:44.999Z,2022-10-13 16:03:45,2022-10-13 17:03:45,1665677025
1,53.34682442,-6.290895761,4.315757751,2022-10-13T16:03:45.999Z,2022-10-13 16:03:46,2022-10-13 17:03:46,1665677026
1,53.34682493,-6.290896707,4.311150551,2022-10-13T16:03:46.999Z,2022-10-13 16:03:47,2022-10-13 17:03:47,1665677027
1,53.34682492,-6.290898444,4.307472706,2022-10-13T16:03:47.999Z,2022-10-13 16:03:48,2022-10-13 17:03:48,1665677028
1,53.34682443,-6.290901356,4.30510664,2022-10-13T16:03:48.999Z,2022-10-13 16:03:49,2022-10-13 17:03:49,1665677029
1,53.3468225,-6.290909125,4.304214478,2022-10-13T16:03:49.999Z,2022-10-13 16:03:50,2022-10-13 17:03:50,1665677030
1,53.3468187,-6.290907418,4.306061745,2022-10-13T16:03:50.999Z,2022-10-13 16:03:51,2022-10-13 17:03:51,1665677031
1,53.3468187,-6.290907418,4.306061745,2022-10-13T16:03:51.999Z,2022-10-13 16:03:52,2022-10-13 17:03:52,1665677032
1,53.3468187,-6.290907418,4.306061745,2022-10-13T16:03:52.999Z,2022-10-13 16:03:53,2022-10-13 17:03:53,1665677033
1,53.3468187,-6.290907418,4.306061745,2022-10-13T16:03:53.999Z,2022-10-13 16:03:54,2022-10-13 17:03:54,1665677034
1,53.3468187,-6.290907418,4.306061745,2022-10-13T16:03:54.999Z,2022-10-13 16:03:55,2022-10-13 17:03:55,1665677035
1,53.3468187,-6.290907418,4.306061745,2022-10-13T16:03:55.999Z,2022-10-13 16:03:56,2022-10-13 17:03:56,1665677036
1,53.3468187,-6.290907418,4.306061745,2022-10-13T16:03:56.999Z,2022-10-13 16:03:57,2022-10-13 17:03:57,1665677037
1,53.3468193,-6.290909087,4.323535919,2022-10-13T16:03:57.999Z,2022-10-13 16:03:58,2022-10-13 17:03:58,1665677038
1,53.34682014,-6.290908198,4.321609974,2022-10-13T16:03:58.999Z,2022-10-13 16:03:59,2022-10-13 17:03:59,1665677039
1,53.34681845,-6.290905905,4.319903374,2022-10-13T16:03:59.999Z,2022-10-13 16:04:00,2022-10-13 17:04:00,1665677040
1,53.3468171,-6.290902148,4.321600437,2022-10-13T16:04:00.999Z,2022-10-13 16:04:01,2022-10-13 17:04:01,1665677041
1,53.3468161,-6.290898357,4.32446146,2022-10-13T16:04:01.999Z,2022-10-13 16:04:02,2022-10-13 17:04:02,1665677042
1,53.34681536,-6.290891914,4.327559471,2022-10-13T16:04:02.999Z,2022-10-13 16:04:03,2022-10-13 17:04:03,1665677043
1,53.34681479,-6.290890665,4.330488682,2022-10-13T16:04:03.999Z,2022-10-13 16:04:04,2022-10-13 17:04:04,1665677044
1,53.34681461,-6.290888938,4.333096027,2022-10-13T16:04:04.999Z,2022-10-13 16:04:05,2022-10-13 17:04:05,1665677045
1,53.34681534,-6.29088565,4.335011482,2022-10-13T16:04:05.999Z,2022-10-13 16:04:06,2022-10-13 17:04:06,1665677046
1,53.34681643,-6.290883194,4.335340023,2022-10-13T16:04:06.999Z,2022-10-13 16:04:07,2022-10-13 17:04:07,1665677047
1,53.34681848,-6.290877085,4.334140778,2022-10-13T16:04:07.999Z,2022-10-13 16:04:08,2022-10-13 17:04:08,1665677048
1,53.34682008,-6.290871275,4.330755711,2022-10-13T16:04:08.999Z,2022-10-13 16:04:09,2022-10-13 17:04:09,1665677049
1,53.34682012,-6.290870069,4.32642746,2022-10-13T16:04:09.999Z,2022-10-13 16:04:10,2022-10-13 17:04:10,1665677050
1,53.34682121,-6.290871138,4.323451042,2022-10-13T16:04:10.999Z,2022-10-13 16:04:11,2022-10-13 17:04:11,1665677051
1,53.34682196,-6.290870656,4.32023859,2022-10-13T16:04:11.999Z,2022-10-13 16:04:12,2022-10-13 17:04:12,1665677052
1,53.34681911,-6.290869938,4.317187786,2022-10-13T16:04:12.999Z,2022-10-13 16:04:13,2022-10-13 17:04:13,1665677053
1,53.34681773,-6.290872452,4.318650723,2022-10-13T16:04:13.999Z,2022-10-13 16:04:14,2022-10-13 17:04:14,1665677054
1,53.34681832,-6.290871184,4.32157135,2022-10-13T16:04:14.999Z,2022-10-13 16:04:15,2022-10-13 17:04:15,1665677055
1,53.34681708,-6.29087408,4.322882652,2022-10-13T16:04:15.999Z,2022-10-13 16:04:16,2022-10-13 17:04:16,1665677056
1,53.346815,-6.290881738,4.32515955,2022-10-13T16:04:16.999Z,2022-10-13 16:04:17,2022-10-13 17:04:17,1665677057
1,53.3468132,-6.290894942,4.329260349,2022-10-13T16:04:17.999Z,2022-10-13 16:04:18,2022-10-13 17:04:18,1665677058
1,53.34681839,-6.290925153,4.334270477,2022-10-13T16:04:18.999Z,2022-10-13 16:04:19,2022-10-13 17:04:19,1665677059
1,53.34682397,-6.290963692,4.331338406,2022-10-13T16:04:19.999Z,2022-10-13 16:04:20,2022-10-13 17:04:20,1665677060
1,53.346838,-6.290996842,4.322105408,2022-10-13T16:04:20.999Z,2022-10-13 16:04:21,2022-10-13 17:04:21,1665677061
1,53.34685105,-6.291024034,4.298532963,2022-10-13T16:04:21.999Z,2022-10-13 16:04:22,2022-10-13 17:04:22,1665677062
1,53.34686549,-6.291043927,4.266165733,2022-10-13T16:04:22.999Z,2022-10-13 16:04:23,2022-10-13 17:04:23,1665677063
1,53.34687755,-6.291060035,4.226612568,2022-10-13T16:04:23.999Z,2022-10-13 16:04:24,2022-10-13 17:04:24,1665677064
1,53.34688409,-6.291065753,4.185310364,2022-10-13T16:04:24.999Z,2022-10-13 16:04:25,2022-10-13 17:04:25,1665677065
1,53.34688342,-6.291062812,4.14989996,2022-10-13T16:04:25.999Z,2022-10-13 16:04:26,2022-10-13 17:04:26,1665677066
1,53.34689187,-6.291065026,4.127637863,2022-10-13T16:04:26.999Z,2022-10-13 16:04:27,2022-10-13 17:04:27,1665677067
1,53.34690625,-6.291078292,4.103431702,2022-10-13T16:04:27.999Z,2022-10-13 16:04:28,2022-10-13 17:04:28,1665677068
1,53.34691046,-6.291073689,4.069796562,2022-10-13T16:04:28.999Z,2022-10-13 16:04:29,2022-10-13 17:04:29,1665677069
1,53.3469107,-6.291067968,4.041813374,2022-10-13T16:04:29.999Z,2022-10-13 16:04:30,2022-10-13 17:04:30,1665677070
1,53.34691357,-6.29106764,4.023352623,2022-10-13T16:04:30.999Z,2022-10-13 16:04:31,2022-10-13 17:04:31,1665677071
