Segment,Latitude,Longitude,Altitude (m),Time (UTC ISO),Time (UTC),Time (Local),UNIX Epoch Time
1,53.34512233,-6.257267316,5.129808426,2022-10-12T15:54:48.001Z,2022-10-12 15:54:48,2022-10-12 16:54:48,1665590088
1,53.34511251,-6.257282806,5.239385128,2022-10-12T15:54:49.001Z,2022-10-12 15:54:49,2022-10-12 16:54:49,1665590089
1,53.34510172,-6.257294437,5.3227458,2022-10-12T15:54:50.001Z,2022-10-12 15:54:50,2022-10-12 16:54:50,1665590090
1,53.34508283,-6.25729113,5.389426231,2022-10-12T15:54:51.001Z,2022-10-12 15:54:51,2022-10-12 16:54:51,1665590091
1,53.34505274,-6.257277413,5.455516815,2022-10-12T15:54:52.001Z,2022-10-12 15:54:52,2022-10-12 16:54:52,1665590092
1,53.34503041,-6.257276457,5.535840511,2022-10-12T15:54:53.001Z,2022-10-12 15:54:53,2022-10-12 16:54:53,1665590093
1,53.34497398,-6.257318437,5.617069244,2022-10-12T15:54:54.001Z,2022-10-12 15:54:54,2022-10-12 16:54:54,1665590094
1,53.34492398,-6.257393639,5.687210083,2022-10-12T15:54:55.002Z,2022-10-12 15:54:55,2022-10-12 16:54:55,1665590095
1,53.3448911,-6.257464338,5.718239784,2022-10-12T15:54:56.002Z,2022-10-12 15:54:56,2022-10-12 16:54:56,1665590096
1,53.34485756,-6.257525733,5.754741192,2022-10-12T15:54:57.002Z,2022-10-12 15:54:57,2022-10-12 16:54:57,1665590097
1,53.34483115,-6.257576965,5.796259403,2022-10-12T15:54:58.002Z,2022-10-12 15:54:58,2022-10-12 16:54:58,1665590098
1,53.34479609,-6.257628581,5.824059486,2022-10-12T15:54:59.002Z,2022-10-12 15:54:59,2022-10-12 16:54:59,1665590099
1,53.34476251,-6.257678898,5.841612816,2022-10-12T15:55:00.002Z,2022-10-12 15:55:00,2022-10-12 16:55:00,1665590100
1,53.34472657,-6.257737875,5.852592945,2022-10-12T15:55:01.002Z,2022-10-12 15:55:01,2022-10-12 16:55:01,1665590101
1,53.34469229,-6.257803052,5.859452248,2022-10-12T15:55:02.002Z,2022-10-12 15:55:02,2022-10-12 16:55:02,1665590102
1,53.34466568,-6.257862973,5.830636501,2022-10-12T15:55:03.002Z,2022-10-12 15:55:03,2022-10-12 16:55:03,1665590103
1,53.34464653,-6.257907433,5.794740677,2022-10-12T15:55:04.002Z,2022-10-12 15:55:04,2022-10-12 16:55:04,1665590104
1,53.34463322,-6.257956705,5.769123554,2022-10-12T15:55:05.002Z,2022-10-12 15:55:05,2022-10-12 16:55:05,1665590105
1,53.34460586,-6.258003808,5.763372421,2022-10-12T15:55:06.002Z,2022-10-12 15:55:06,2022-10-12 16:55:06,1665590106
1,53.34458178,-6.258044152,5.772966385,2022-10-12T15:55:07.002Z,2022-10-12 15:55:07,2022-10-12 16:55:07,1665590107
1,53.34456812,-6.258078552,5.799630642,2022-10-12T15:55:08.002Z,2022-10-12 15:55:08,2022-10-12 16:55:08,1665590108
1,53.34455251,-6.258119504,5.82536459,2022-10-12T15:55:09.002Z,2022-10-12 15:55:09,2022-10-12 16:55:09,1665590109
1,53.34453889,-6.258158871,5.842347622,2022-10-12T15:55:10.002Z,2022-10-12 15:55:10,2022-10-12 16:55:10,1665590110
1,53.34452504,-6.258190438,5.853044033,2022-10-12T15:55:11.002Z,2022-10-12 15:55:11,2022-10-12 16:55:11,1665590111
1,53.34451644,-6.258221241,5.859730721,2022-10-12T15:55:12.002Z,2022-10-12 15:55:12,2022-10-12 16:55:12,1665590112
1,53.34450741,-6.258255399,5.863911629,2022-10-12T15:55:13.002Z,2022-10-12 15:55:13,2022-10-12 16:55:13,1665590113
1,53.34450085,-6.258280392,5.866519928,2022-10-12T15:55:14.002Z,2022-10-12 15:55:14,2022-10-12 16:55:14,1665590114
1,53.34449107,-6.25831686,5.868150711,2022-10-12T15:55:15.002Z,2022-10-12 15:55:15,2022-10-12 16:55:15,1665590115
1,53.34448425,-6.258358279,5.869168758,2022-10-12T15:55:16.002Z,2022-10-12 15:55:16,2022-10-12 16:55:16,1665590116
1,53.34447909,-6.258396869,5.895802498,2022-10-12T15:55:17.002Z,2022-10-12 15:55:17,2022-10-12 16:55:17,1665590117
1,53.34447475,-6.258438819,5.956686497,2022-10-12T15:55:18.002Z,2022-10-12 15:55:18,2022-10-12 16:55:18,1665590118
1,53.34447293,-6.258469688,6.045807362,2022-10-12T15:55:19.002Z,2022-10-12 15:55:19,2022-10-12 16:55:19,1665590119
1,53.34447466,-6.258491835,6.141120434,2022-10-12T15:55:20.002Z,2022-10-12 15:55:20,2022-10-12 16:55:20,1665590120
1,53.3444869,-6.258487509,6.227586746,2022-10-12T15:55:21.002Z,2022-10-12 15:55:21,2022-10-12 16:55:21,1665590121
1,53.34448623,-6.258514528,6.271327972,2022-10-12T15:55:22.002Z,2022-10-12 15:55:22,2022-10-12 16:55:22,1665590122
1,53.34448504,-6.258535734,6.325998783,2022-10-12T15:55:23.002Z,2022-10-12 15:55:23,2022-10-12 16:55:23,1665590123
1,53.34447962,-6.258570015,6.385848045,2022-10-12T15:55:24.002Z,2022-10-12 15:55:24,2022-10-12 16:55:24,1665590124
1,53.34448108,-6.258592205,6.467024326,2022-10-12T15:55:25.002Z,2022-10-12 15:55:25,2022-10-12 16:55:25,1665590125
1,53.34447772,-6.258617926,6.54402256,2022-10-12T15:55:26.002Z,2022-10-12 15:55:26,2022-10-12 16:55:26,1665590126
1,53.34447427,-6.258639582,6.619786263,2022-10-12T15:55:27.002Z,2022-10-12 15:55:27,2022-10-12 16:55:27,1665590127
1,53.34447496,-6.258656562,6.676790714,2022-10-12T15:55:28.002Z,2022-10-12 15:55:28,2022-10-12 16:55:28,1665590128
1,53.34447149,-6.258680053,6.71487999,2022-10-12T15:55:29.003Z,2022-10-12 15:55:29,2022-10-12 16:55:29,1665590129
1,53.34446714,-6.258697771,6.745234966,2022-10-12T15:55:30.003Z,2022-10-12 15:55:30,2022-10-12 16:55:30,1665590130
1,53.34446798,-6.258706725,6.770586491,2022-10-12T15:55:31.003Z,2022-10-12 15:55:31,2022-10-12 16:55:31,1665590131
1,53.34446573,-6.258723929,6.787280083,2022-10-12T15:55:32.003Z,2022-10-12 15:55:32,2022-10-12 16:55:32,1665590132
1,53.34446295,-6.258737916,6.801188946,2022-10-12T15:55:33.003Z,2022-10-12 15:55:33,2022-10-12 16:55:33,1665590133
1,53.34445981,-6.258746327,6.81336689,2022-10-12T15:55:34.003Z,2022-10-12 15:55:34,2022-10-12 16:55:34,1665590134
1,53.34445644,-6.258755319,6.823960781,2022-10-12T15:55:35.003Z,2022-10-12 15:55:35,2022-10-12 16:55:35,1665590135
1,53.34445373,-6.25876104,6.833452225,2022-10-12T15:55:36.003Z,2022-10-12 15:55:36,2022-10-12 16:55:36,1665590136
1,53.344454,-6.25876371,6.841491222,2022-10-12T15:55:37.003Z,2022-10-12 15:55:37,2022-10-12 16:55:37,1665590137
1,53.34445622,-6.258764353,6.846679211,2022-10-12T15:55:38.003Z,2022-10-12 15:55:38,2022-10-12 16:55:38,1665590138
1,53.34446761,-6.258777734,6.848753452,2022-10-12T15:55:39.003Z,2022-10-12 15:55:39,2022-10-12 16:55:39,1665590139
1,53.34447312,-6.258761295,6.845081329,2022-10-12T15:55:40.003Z,2022-10-12 15:55:40,2022-10-12 16:55:40,1665590140
1,53.34447729,-6.258750256,6.837538719,2022-10-12T15:55:41.003Z,2022-10-12 15:55:41,2022-10-12 16:55:41,1665590141
1,53.34447572,-6.258751126,6.828386784,2022-10-12T15:55:42.003Z,2022-10-12 15:55:42,2022-10-12 16:55:42,1665590142
1,53.34448152,-6.258737589,6.823299885,2022-10-12T15:55:43.003Z,2022-10-12 15:55:43,2022-10-12 16:55:43,1665590143
1,53.34448149,-6.258736895,6.814493179,2022-10-12T15:55:44.003Z,2022-10-12 15:55:44,2022-10-12 16:55:44,1665590144
1,53.34448728,-6.258739857,8.770756721,2022-10-12T15:55:45.003Z,2022-10-12 15:55:45,2022-10-12 16:55:45,1665590145
1,53.3444905,-6.258741617,10.36407471,2022-10-12T15:55:46.003Z,2022-10-12 15:55:46,2022-10-12 16:55:46,1665590146
1,53.3444915,-6.258747987,11.65167141,2022-10-12T15:55:47.003Z,2022-10-12 15:55:47,2022-10-12 16:55:47,1665590147
1,53.34449638,-6.258750873,12.69989491,2022-10-12T15:55:48.003Z,2022-10-12 15:55:48,2022-10-12 16:55:48,1665590148
1,53.34451035,-6.258758214,13.56052017,2022-10-12T15:55:49.003Z,2022-10-12 15:55:49,2022-10-12 16:55:49,1665590149
1,53.34451104,-6.258757363,14.28806973,2022-10-12T15:55:50.003Z,2022-10-12 15:55:50,2022-10-12 16:55:50,1665590150
1,53.34451555,-6.258752189,14.90134811,2022-10-12T15:55:51.003Z,2022-10-12 15:55:51,2022-10-12 16:55:51,1665590151
1,53.34452007,-6.258747016,15.41696167,2022-10-12T15:55:52.003Z,2022-10-12 15:55:52,2022-10-12 16:55:52,1665590152
1,53.34446531,-6.258734258,17.60789108,2022-10-12T15:55:53.003Z,2022-10-12 15:55:53,2022-10-12 16:55:53,1665590153
1,53.34444873,-6.258749002,17.71245575,2022-10-12T15:55:54.003Z,2022-10-12 15:55:54,2022-10-12 16:55:54,1665590154
1,53.34445041,-6.258762664,17.91363907,2022-10-12T15:55:55.003Z,2022-10-12 15:55:55,2022-10-12 16:55:55,1665590155
1,53.34445122,-6.258773491,17.99185562,2022-10-12T15:55:56.003Z,2022-10-12 15:55:56,2022-10-12 16:55:56,1665590156
1,53.34445565,-6.258779969,18.1779232,2022-10-12T15:55:57.003Z,2022-10-12 15:55:57,2022-10-12 16:55:57,1665590157
1,53.34447331,-6.258797981,18.79175949,2022-10-12T15:55:58.003Z,2022-10-12 15:55:58,2022-10-12 16:55:58,1665590158
1,53.34449776,-6.258810893,19.24867249,2022-10-12T15:55:59.003Z,2022-10-12 15:55:59,2022-10-12 16:55:59,1665590159
1,53.34452928,-6.25882316,19.48231888,2022-10-12T15:56:00.003Z,2022-10-12 15:56:00,2022-10-12 16:56:00,1665590160
1,53.34453832,-6.258805266,19.45638466,2022-10-12T15:56:01.003Z,2022-10-12 15:56:01,2022-10-12 16:56:01,1665590161
1,53.34454771,-6.258814117,7.940254211,2022-10-12T15:56:02.004Z,2022-10-12 15:56:02,2022-10-12 16:56:02,1665590162
1,53.34452767,-6.25881947,6.890599728,2022-10-12T15:56:03.004Z,2022-10-12 15:56:03,2022-10-12 16:56:03,1665590163
1,53.34453292,-6.258837761,6.794035435,2022-10-12T15:56:04.004Z,2022-10-12 15:56:04,2022-10-12 16:56:04,1665590164
1,53.34453469,-6.258859977,6.794630527,2022-10-12T15:56:05.004Z,2022-10-12 15:56:05,2022-10-12 16:56:05,1665590165
1,53.34453672,-6.258889775,6.809271336,2022-10-12T15:56:06.004Z,2022-10-12 15:56:06,2022-10-12 16:56:06,1665590166
1,53.34454046,-6.258921153,6.831145763,2022-10-12T15:56:07.004Z,2022-10-12 15:56:07,2022-10-12 16:56:07,1665590167
1,53.34454284,-6.258957948,6.845967293,2022-10-12T15:56:08.004Z,2022-10-12 15:56:08,2022-10-12 16:56:08,1665590168
1,53.34454171,-6.258998545,6.855315208,2022-10-12T15:56:09.004Z,2022-10-12 15:56:09,2022-10-12 16:56:09,1665590169
1,53.3445447,-6.259030463,6.861152649,2022-10-12T15:56:10.004Z,2022-10-12 15:56:10,2022-10-12 16:56:10,1665590170
1,53.34454476,-6.259057289,6.864798546,2022-10-12T15:56:11.004Z,2022-10-12 15:56:11,2022-10-12 16:56:11,1665590171
1,53.3445467,-6.259075391,6.867075443,2022-10-12T15:56:12.004Z,2022-10-12 15:56:12,2022-10-12 16:56:12,1665590172
1,53.34454346,-6.259074486,6.868498325,2022-10-12T15:56:13.004Z,2022-10-12 15:56:13,2022-10-12 16:56:13,1665590173
1,53.34454883,-6.25908655,6.869385242,2022-10-12T15:56:14.004Z,2022-10-12 15:56:14,2022-10-12 16:56:14,1665590174
1,53.34455846,-6.259128463,6.869941235,2022-10-12T15:56:15.004Z,2022-10-12 15:56:15,2022-10-12 16:56:15,1665590175
1,53.3445511,-6.259216547,6.870285034,2022-10-12T15:56:16.004Z,2022-10-12 15:56:16,2022-10-12 16:56:16,1665590176
1,53.34456201,-6.259252931,6.893799305,2022-10-12T15:56:17.004Z,2022-10-12 15:56:17,2022-10-12 16:56:17,1665590177
1,53.34457332,-6.259255864,6.931928158,2022-10-12T15:56:18.004Z,2022-10-12 15:56:18,2022-10-12 16:56:18,1665590178
1,53.34458706,-6.259274482,6.964014053,2022-10-12T15:56:19.004Z,2022-10-12 15:56:19,2022-10-12 16:56:19,1665590179
1,53.34459613,-6.259286947,7.001877308,2022-10-12T15:56:20.004Z,2022-10-12 15:56:20,2022-10-12 16:56:20,1665590180
1,53.34460715,-6.259314126,7.039872646,2022-10-12T15:56:21.004Z,2022-10-12 15:56:21,2022-10-12 16:56:21,1665590181
1,53.34461134,-6.259341761,7.090202332,2022-10-12T15:56:22.004Z,2022-10-12 15:56:22,2022-10-12 16:56:22,1665590182
1,53.3446113,-6.259357264,7.147207737,2022-10-12T15:56:23.004Z,2022-10-12 15:56:23,2022-10-12 16:56:23,1665590183
1,53.34461814,-6.259390132,7.19665432,2022-10-12T15:56:24.004Z,2022-10-12 15:56:24,2022-10-12 16:56:24,1665590184
1,53.34462727,-6.259419132,7.259634495,2022-10-12T15:56:25.004Z,2022-10-12 15:56:25,2022-10-12 16:56:25,1665590185
1,53.34463759,-6.259443638,7.334335804,2022-10-12T15:56:26.004Z,2022-10-12 15:56:26,2022-10-12 16:56:26,1665590186
1,53.34464901,-6.259461367,7.416664124,2022-10-12T15:56:27.004Z,2022-10-12 15:56:27,2022-10-12 16:56:27,1665590187
1,53.34466136,-6.259476938,7.491645813,2022-10-12T15:56:28.004Z,2022-10-12 15:56:28,2022-10-12 16:56:28,1665590188
1,53.3446756,-6.259495155,7.559094906,2022-10-12T15:56:29.004Z,2022-10-12 15:56:29,2022-10-12 16:56:29,1665590189
1,53.34468857,-6.259500306,7.622292519,2022-10-12T15:56:30.004Z,2022-10-12 15:56:30,2022-10-12 16:56:30,1665590190
1,53.34469639,-6.259500131,7.677528858,2022-10-12T15:56:31.004Z,2022-10-12 15:56:31,2022-10-12 16:56:31,1665590191
1,53.34470589,-6.259507716,7.72118187,2022-10-12T15:56:32.004Z,2022-10-12 15:56:32,2022-10-12 16:56:32,1665590192
1,53.34470959,-6.2595057,7.759141445,2022-10-12T15:56:33.004Z,2022-10-12 15:56:33,2022-10-12 16:56:33,1665590193
1,53.34471765,-6.259500988,7.787282467,2022-10-12T15:56:34.004Z,2022-10-12 15:56:34,2022-10-12 16:56:34,1665590194
1,53.34472656,-6.259490962,7.812848568,2022-10-12T15:56:35.005Z,2022-10-12 15:56:35,2022-10-12 16:56:35,1665590195
1,53.34474962,-6.259470873,7.834047318,2022-10-12T15:56:36.004Z,2022-10-12 15:56:36,2022-10-12 16:56:36,1665590196
1,53.34477518,-6.259449608,7.847809315,2022-10-12T15:56:37.004Z,2022-10-12 15:56:37,2022-10-12 16:56:37,1665590197
1,53.34480267,-6.259416433,7.856457233,2022-10-12T15:56:38.004Z,2022-10-12 15:56:38,2022-10-12 16:56:38,1665590198
1,53.34483376,-6.259380833,7.827792645,2022-10-12T15:56:39.004Z,2022-10-12 15:56:39,2022-10-12 16:56:39,1665590199
1,53.34486985,-6.259352019,7.763176441,2022-10-12T15:56:40.004Z,2022-10-12 15:56:40,2022-10-12 16:56:40,1665590200
1,53.34490534,-6.25932959,7.683095932,2022-10-12T15:56:41.004Z,2022-10-12 15:56:41,2022-10-12 16:56:41,1665590201
1,53.34494462,-6.259311913,7.601826191,2022-10-12T15:56:42.004Z,2022-10-12 15:56:42,2022-10-12 16:56:42,1665590202
1,53.34498309,-6.259293239,7.52643919,2022-10-12T15:56:43.004Z,2022-10-12 15:56:43,2022-10-12 16:56:43,1665590203
1,53.34501958,-6.25926185,7.454180241,2022-10-12T15:56:44.004Z,2022-10-12 15:56:44,2022-10-12 16:56:44,1665590204
1,53.34505662,-6.259250916,7.360186577,2022-10-12T15:56:45.004Z,2022-10-12 15:56:45,2022-10-12 16:56:45,1665590205
1,53.34509526,-6.25923821,7.270566463,2022-10-12T15:56:46.004Z,2022-10-12 15:56:46,2022-10-12 16:56:46,1665590206
1,53.34513751,-6.259227103,7.187093258,2022-10-12T15:56:47.004Z,2022-10-12 15:56:47,2022-10-12 16:56:47,1665590207
1,53.34518397,-6.259222813,7.112147808,2022-10-12T15:56:48.004Z,2022-10-12 15:56:48,2022-10-12 16:56:48,1665590208
1,53.34523265,-6.259226766,7.04900074,2022-10-12T15:56:49.004Z,2022-10-12 15:56:49,2022-10-12 16:56:49,1665590209
1,53.34527748,-6.259229738,6.996739388,2022-10-12T15:56:50.004Z,2022-10-12 15:56:50,2022-10-12 16:56:50,1665590210
1,53.34531985,-6.259224605,6.951021671,2022-10-12T15:56:51.004Z,2022-10-12 15:56:51,2022-10-12 16:56:51,1665590211
1,53.34536829,-6.259225298,6.921081543,2022-10-12T15:56:52.004Z,2022-10-12 15:56:52,2022-10-12 16:56:52,1665590212
1,53.34540498,-6.259219604,6.902239799,2022-10-12T15:56:53.004Z,2022-10-12 15:56:53,2022-10-12 16:56:53,1665590213
1,53.34543926,-6.259205954,6.890461445,2022-10-12T15:56:54.004Z,2022-10-12 15:56:54,2022-10-12 16:56:54,1665590214
1,53.34547439,-6.259196801,6.883103371,2022-10-12T15:56:55.004Z,2022-10-12 15:56:55,2022-10-12 16:56:55,1665590215
1,53.34551056,-6.259157589,6.878509045,2022-10-12T15:56:56.004Z,2022-10-12 15:56:56,2022-10-12 16:56:56,1665590216
1,53.34553882,-6.259144226,6.86459446,2022-10-12T15:56:57.004Z,2022-10-12 15:56:57,2022-10-12 16:56:57,1665590217
1,53.34557503,-6.259122972,6.838545799,2022-10-12T15:56:58.004Z,2022-10-12 15:56:58,2022-10-12 16:56:58,1665590218
1,53.34561195,-6.259107862,6.774726391,2022-10-12T15:56:59.004Z,2022-10-12 15:56:59,2022-10-12 16:56:59,1665590219
1,53.34565924,-6.259089112,6.677610874,2022-10-12T15:57:00.004Z,2022-10-12 15:57:00,2022-10-12 16:57:00,1665590220
1,53.34570236,-6.259088946,6.55159235,2022-10-12T15:57:01.004Z,2022-10-12 15:57:01,2022-10-12 16:57:01,1665590221
1,53.34575248,-6.259104384,6.428447247,2022-10-12T15:57:02.004Z,2022-10-12 15:57:02,2022-10-12 16:57:02,1665590222
1,53.34580696,-6.259108714,6.308651924,2022-10-12T15:57:03.004Z,2022-10-12 15:57:03,2022-10-12 16:57:03,1665590223
1,53.34586325,-6.259111074,6.178631306,2022-10-12T15:57:04.004Z,2022-10-12 15:57:04,2022-10-12 16:57:04,1665590224
1,53.34591793,-6.259121441,6.066515446,2022-10-12T15:57:05.004Z,2022-10-12 15:57:05,2022-10-12 16:57:05,1665590225
1,53.34597185,-6.259120687,5.993399143,2022-10-12T15:57:06.004Z,2022-10-12 15:57:06,2022-10-12 16:57:06,1665590226
1,53.3460224,-6.259107134,5.947429657,2022-10-12T15:57:07.004Z,2022-10-12 15:57:07,2022-10-12 16:57:07,1665590227
1,53.34606669,-6.259088152,5.918686867,2022-10-12T15:57:08.005Z,2022-10-12 15:57:08,2022-10-12 16:57:08,1665590228
1,53.34611277,-6.259071999,5.900730133,2022-10-12T15:57:09.005Z,2022-10-12 15:57:09,2022-10-12 16:57:09,1665590229
1,53.34616414,-6.259068507,5.890207291,2022-10-12T15:57:10.005Z,2022-10-12 15:57:10,2022-10-12 16:57:10,1665590230
1,53.34621578,-6.259072435,5.905809402,2022-10-12T15:57:11.005Z,2022-10-12 15:57:11,2022-10-12 16:57:11,1665590231
1,53.34627424,-6.259073258,5.938165665,2022-10-12T15:57:12.005Z,2022-10-12 15:57:12,2022-10-12 16:57:12,1665590232
1,53.34633046,-6.259070053,5.984172821,2022-10-12T15:57:13.005Z,2022-10-12 15:57:13,2022-10-12 16:57:13,1665590233
1,53.34638853,-6.259058385,6.041562557,2022-10-12T15:57:14.005Z,2022-10-12 15:57:14,2022-10-12 16:57:14,1665590234
1,53.34644272,-6.259059359,6.11901474,2022-10-12T15:57:15.005Z,2022-10-12 15:57:15,2022-10-12 16:57:15,1665590235
1,53.34649662,-6.259054603,6.170533657,2022-10-12T15:57:16.005Z,2022-10-12 15:57:16,2022-10-12 16:57:16,1665590236
1,53.34654351,-6.259046253,6.208812714,2022-10-12T15:57:17.005Z,2022-10-12 15:57:17,2022-10-12 16:57:17,1665590237
1,53.34658244,-6.259052213,6.243484974,2022-10-12T15:57:18.005Z,2022-10-12 15:57:18,2022-10-12 16:57:18,1665590238
1,53.34660503,-6.259068165,6.258968353,2022-10-12T15:57:19.005Z,2022-10-12 15:57:19,2022-10-12 16:57:19,1665590239
1,53.34663914,-6.259076,6.248617172,2022-10-12T15:57:20.005Z,2022-10-12 15:57:20,2022-10-12 16:57:20,1665590240
1,53.34669242,-6.259099203,6.230615139,2022-10-12T15:57:21.005Z,2022-10-12 15:57:21,2022-10-12 16:57:21,1665590241
1,53.34673028,-6.259103856,6.127335548,2022-10-12T15:57:22.005Z,2022-10-12 15:57:22,2022-10-12 16:57:22,1665590242
1,53.34677041,-6.259092511,5.955862045,2022-10-12T15:57:23.005Z,2022-10-12 15:57:23,2022-10-12 16:57:23,1665590243
1,53.34679332,-6.259084036,5.754230499,2022-10-12T15:57:24.005Z,2022-10-12 15:57:24,2022-10-12 16:57:24,1665590244
1,53.3468028,-6.259107493,5.573422909,2022-10-12T15:57:25.005Z,2022-10-12 15:57:25,2022-10-12 16:57:25,1665590245
1,53.34680688,-6.259136665,5.403408051,2022-10-12T15:57:26.005Z,2022-10-12 15:57:26,2022-10-12 16:57:26,1665590246
1,53.34681216,-6.259153006,5.246118069,2022-10-12T15:57:27.005Z,2022-10-12 15:57:27,2022-10-12 16:57:27,1665590247
1,53.34681903,-6.259163343,5.110047817,2022-10-12T15:57:28.005Z,2022-10-12 15:57:28,2022-10-12 16:57:28,1665590248
1,53.34682458,-6.259194093,4.991988182,2022-10-12T15:57:29.005Z,2022-10-12 15:57:29,2022-10-12 16:57:29,1665590249
1,53.34683431,-6.259207038,4.883011341,2022-10-12T15:57:30.005Z,2022-10-12 15:57:30,2022-10-12 16:57:30,1665590250
1,53.34683962,-6.259228112,4.782664776,2022-10-12T15:57:31.005Z,2022-10-12 15:57:31,2022-10-12 16:57:31,1665590251
1,53.34683984,-6.259235897,4.695110798,2022-10-12T15:57:32.005Z,2022-10-12 15:57:32,2022-10-12 16:57:32,1665590252
1,53.34683233,-6.259243604,4.633895874,2022-10-12T15:57:33.005Z,2022-10-12 15:57:33,2022-10-12 16:57:33,1665590253
1,53.34683172,-6.259247087,4.607230186,2022-10-12T15:57:34.005Z,2022-10-12 15:57:34,2022-10-12 16:57:34,1665590254
1,53.34682237,-6.259258386,4.591287136,2022-10-12T15:57:35.005Z,2022-10-12 15:57:35,2022-10-12 16:57:35,1665590255
1,53.3468145,-6.259256367,4.594825268,2022-10-12T15:57:36.005Z,2022-10-12 15:57:36,2022-10-12 16:57:36,1665590256
